spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
496,2942,249,145,-55,-35,1100,103
745,2942,248,144,-56,-36,1100,100
993,2942,247,142,-57,-36,1100,96
1240,2942,248,142,-56,-36,1100,97
1488,2942,248,142,-56,-36,1100,98
1736,2942,248,142,-56,-36,1100,99
0,3087,246,141,-58,-37,1100,93
246,3087,246,141,-58,-37,1100,94
492,3087,247,141,-57,-37,1100,95
739,3087,241,138,-59,-38,1100,86
980,3087,243,138,-59,-38,1100,87
1223,3087,243,138,-59,-38,1100,88
1466,3087,244,138,-58,-38,1100,89
1710,3087,245,138,-58,-38,1100,90
0,3228,246,138,-58,-38,1100,91
246,3228,246,138,-58,-38,1100,92
492,3228,241,137,-59,-39,1100,85
733,3228,238,135,-60,-39,1100,83
971,3228,239,135,-59,-39,1100,84
1210,3228,236,133,-60,-39,1100,82
1446,3228,233,132,-61,-40,1100,80
1679,3228,234,132,-60,-40,1100,81
0,3366,230,130,-62,-42,1100,79
230,3366,225,128,-64,-42,1100,77
455,3366,228,128,-62,-42,1100,78
683,3366,221,124,-66,-44,1100,75
904,3366,225,124,-64,-44,1100,76
1129,3366,220,123,-66,-45,1100,74
1349,3366,217,121,-67,-45,1100,73
1566,3366,211,120,-69,-46,1100,71
1777,3366,214,120,-68,-46,1100,72
0,3496,208,117,-70,-47,1100,70
208,3496,204,116,-72,-48,1100,68
412,3496,207,116,-71,-48,1100,69
619,3496,200,114,-74,-48,1100,67
819,3496,200,113,-74,-49,1100,66
1019,3496,196,111,-76,-49,1100,65
1215,3496,191,110,-78,-50,1100,63
1406,3496,193,110,-77,-50,1100,64
1599,3496,189,109,-79,-51,1100,62
1788,3496,187,107,-80,-51,1100,61
0,3613,182,104,-82,-52,1100,59
182,3613,184,104,-81,-52,1100,60
366,3613,180,103,-82,-53,1100,58
546,3613,177,101,-83,-54,1100,57
723,3613,174,100,-84,-54,1100,56
897,3613,171,99,-85,-55,1100,55
1068,3613,168,98,-86,-56,1100,53
1236,3613,170,98,-86,-56,1100,54
1406,3613,165,95,-87,-57,1100,52
1571,3613,161,94,-88,-58,1100,51
1732,3613,159,91,-89,-59,1100,50
1891,3613,156,90,-90,-60,1100,49
0,3717,154,88,-91,-61,1100,48
154,3717,152,86,-92,-62,1100,47
306,3717,149,85,-93,-62,1100,46
455,3717,147,82,-94,-64,1100,45
602,3717,145,80,-95,-64,1100,44
747,3717,140,78,-96,-64,1100,42
887,3717,142,78,-96,-64,1100,43
1029,3717,138,75,-98,-65,1100,41
1167,3717,136,73,-98,-66,1100,40
1303,3717,129,72,-101,-66,1100,38
1432,3717,132,72,-100,-66,1100,39
1564,3717,126,71,-102,-67,1100,37
1690,3717,113,68,-105,-68,1100,34
1803,3717,120,68,-104,-68,1100,35
1923,3717,121,68,-103,-68,1100,36
0,3805,112,65,-106,-69,1100,33
112,3805,109,64,-107,-70,1100,32
221,3805,106,62,-108,-70,1100,31
327,3805,107,61,-109,-71,1100,30
434,3805,102,58,-110,-72,1100,28
536,3805,102,58,-110,-72,1100,29
638,3805,97,56,-112,-73,1100,27
735,3805,91,54,-112,-74,1100,26
826,3805,89,53,-113,-75,1100,25
915,3805,320,46,0,-100,1200,0
1235,3805,320,46,0,-100,1200,1
1555,3805,87,46,-114,-76,1100,24
1642,3805,320,43,0,-102,1200,3
0,3870,320,40,0,-104,1200,4
320,3870,85,38,-115,-77,1100,23
405,3870,320,35,0,-106,1200,5
725,3870,82,30,-116,-78,1100,22
807,3870,320,25,0,-111,1200,6
1127,3870,320,10,0,-119,1200,7
1447,3870,8,6,-176,-80,1100,21
1455,3870,320,4,0,-122,1200,8
0,3910,320,2,0,-123,1200,9
