spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
1600,1219,64,64,22,62,220,4
1805,1147,64,64,36,65,220,5
64,1155,64,64,28,59,220,6
128,1155,64,64,22,63,220,7
192,1155,64,64,26,62,220,8
1805,1059,64,88,24,65,220,9
1869,1059,64,88,28,65,220,10
2701,1122,64,88,26,63,220,11
1933,1059,64,88,28,61,220,100
1997,1059,64,88,24,61,220,12
2061,1122,64,88,31,58,220,13
2125,1122,64,88,32,59,220,14
2189,1122,64,88,28,58,220,15
2253,1122,64,88,29,63,220,16
2317,1122,64,88,30,64,220,17
2381,1122,64,88,25,63,220,18
2445,1122,64,88,32,60,220,19
2509,1122,64,88,31,64,220,20
2573,1122,64,88,31,64,220,21
2637,1122,64,88,28,60,220,22
3648,834,96,96,23,40,221,0
3744,834,96,96,27,40,221,1
3840,834,96,96,41,40,221,2
3936,834,96,96,40,51,221,3
0,867,96,96,36,53,221,4
96,867,96,96,49,56,221,5
192,867,96,96,37,54,221,6
288,867,96,96,53,57,221,7
384,867,96,96,39,61,221,8
480,867,96,96,58,59,221,9
576,867,96,96,43,49,221,10
672,867,96,96,45,47,221,11
768,867,96,96,32,78,221,12
3552,834,96,96,30,93,222,0
3456,834,96,96,29,94,222,1
3360,834,96,96,30,94,222,2
3264,834,96,96,29,93,222,3
3168,834,96,96,33,93,222,4
3072,834,96,96,32,96,222,5
2976,834,96,96,33,96,222,6
2880,834,96,96,33,97,222,7
2784,834,96,96,39,100,222,8
2688,834,96,96,39,100,222,9
2592,834,96,96,41,101,222,10
2496,834,96,96,35,101,222,11
2304,834,96,96,24,58,223,0
2208,834,96,96,23,58,223,1
1728,771,96,96,23,59,223,2
3552,738,96,96,26,59,223,3
3456,738,96,96,33,64,223,4
3360,738,96,96,29,65,223,5
3264,738,96,96,29,62,223,6
3168,738,96,96,26,63,223,7
3072,738,96,96,23,61,223,8
2976,738,96,96,29,63,223,9
3673,1186,64,64,33,36,31001,0
3049,930,95,96,30,93,224,0
3144,930,95,96,31,93,224,1
3239,930,95,96,25,93,224,2
3334,930,95,96,35,94,224,3
3429,930,95,96,35,94,224,4
3524,930,95,96,35,94,224,5
3619,930,95,96,36,94,224,6
3714,930,95,96,33,89,224,7
3809,930,95,96,33,89,224,8
3904,930,95,96,21,89,224,9
3999,930,95,96,21,89,224,10
0,963,95,96,18,91,224,11
95,963,95,96,18,91,224,12
190,963,95,96,18,91,224,13
285,963,95,96,30,93,224,14
380,963,95,96,27,94,224,15
475,963,95,96,27,94,224,16
570,963,95,96,27,94,224,17
665,963,95,96,19,93,224,18
760,963,95,96,21,93,224,19
855,963,95,96,18,93,224,20
950,963,95,96,18,93,224,21
1045,963,95,96,30,93,224,22
1140,963,95,96,30,93,224,23
1235,963,95,96,30,93,224,24
1330,963,95,96,22,91,224,25
1425,963,95,96,24,93,224,26
1520,963,95,96,32,92,224,27
1615,963,95,96,32,92,224,28
1710,963,95,96,32,92,224,29
1805,963,95,96,31,91,224,30
1900,963,95,96,31,94,224,31
1995,963,95,96,31,93,224,32
2090,1026,95,96,30,91,224,33
2185,1026,95,96,30,91,224,34
2280,1026,95,96,30,99,224,35
2375,1026,95,96,30,100,224,36
864,867,95,96,29,97,224,37
2565,1026,95,96,29,96,224,38
2660,1026,95,96,28,94,225,0
2755,1026,95,96,21,92,225,1
2850,1026,95,96,21,92,225,2
2945,1026,95,96,26,92,225,3
3040,1026,95,96,27,90,225,4
3135,1026,95,96,26,89,225,5
3230,1026,95,96,26,89,225,6
3325,1026,95,96,26,89,225,7
3420,1026,95,96,26,89,225,8
3515,1026,95,96,28,94,225,9
3610,1026,95,96,28,94,225,10
3705,1026,95,96,28,94,225,11
3800,1026,95,96,28,94,225,12
3895,1026,95,96,28,94,225,13
3990,1026,95,96,28,94,225,14
0,1059,95,96,27,94,225,15
95,1059,95,96,28,94,225,16
190,1059,95,96,28,94,225,17
285,1059,95,96,28,94,225,18
380,1059,95,96,28,94,225,19
475,1059,95,96,28,94,225,20
570,1059,95,96,28,94,225,21
665,1059,95,96,28,94,225,22
760,1059,95,96,28,94,225,23
855,1059,95,96,28,94,225,24
950,1059,95,96,28,94,225,25
1045,1059,95,96,28,94,225,26
1140,1059,95,96,28,94,225,27
1235,1059,95,96,28,94,225,28
1330,1059,95,96,49,94,225,29
1425,1059,95,96,53,94,225,30
1520,1059,95,96,29,94,225,31
1615,1059,95,96,29,94,225,32
2470,1026,95,96,29,94,225,33
2099,930,95,96,61,94,225,34
2004,867,95,96,29,94,225,35
1909,867,95,96,29,94,225,36
1814,867,95,96,29,94,225,37
1719,867,95,96,29,94,225,38
1624,867,95,96,29,94,225,39
1529,867,95,96,29,94,225,40
1434,867,95,96,27,94,225,41
1339,867,95,96,30,94,225,42
1244,867,95,96,28,94,225,43
1149,867,95,96,28,94,225,44
1054,867,95,96,28,94,225,45
959,867,95,96,28,94,225,46
1710,1059,95,96,60,94,225,47
2954,930,95,96,60,94,225,48
2859,930,95,96,60,94,225,49
2764,930,95,96,60,94,225,50
2669,930,95,96,42,93,225,51
2574,930,95,96,44,92,225,52
2479,930,95,96,47,92,225,53
2194,930,95,96,51,92,225,54
288,579,96,96,32,90,226,0
192,579,96,96,24,90,226,1
96,579,96,96,16,88,226,2
3552,642,96,96,16,88,226,3
2880,738,96,96,16,88,226,4
2400,834,96,96,16,88,226,5
2112,834,96,96,30,94,227,0
2016,771,96,96,34,92,227,1
1920,771,96,96,30,93,227,2
1824,771,96,96,34,94,227,3
1632,771,96,96,29,92,227,4
1536,771,96,96,28,93,227,5
1440,771,96,96,27,94,227,6
1344,771,96,96,32,93,227,7
1056,579,96,96,34,91,227,8
960,579,96,96,36,93,227,9
864,579,96,96,35,92,227,10
768,579,96,96,30,90,227,11
672,579,96,96,26,90,227,12
576,579,96,96,23,90,227,13
0,0,178,129,95,106,228,0
2136,0,178,129,94,101,228,1
178,0,178,129,98,102,228,2
356,0,178,129,90,109,228,3
534,0,178,129,89,112,228,4
712,0,178,129,91,109,228,5
890,0,178,129,91,109,228,6
1068,0,178,129,92,104,228,7
1246,0,178,129,92,105,228,8
1424,0,178,129,93,105,228,9
1602,0,178,129,98,117,228,10
1780,0,178,129,96,112,228,11
1958,0,178,129,93,116,228,12
2314,0,178,129,97,132,228,13
2492,0,178,129,94,134,228,14
2670,0,178,129,95,135,228,15
2848,0,178,129,96,131,228,16
3026,0,178,129,96,126,228,17
3204,0,178,129,94,90,228,18
3382,0,178,129,104,91,228,19
3560,0,178,129,100,94,228,20
3738,0,178,129,96,95,228,21
3916,0,178,129,94,100,228,22
1958,258,178,129,91,101,228,23
1780,258,178,129,101,105,228,24
1602,258,178,129,98,107,228,25
1424,258,178,129,91,113,228,26
1246,258,178,129,83,117,228,27
1068,258,178,129,79,114,228,28
890,258,178,129,86,118,228,29
712,258,178,129,85,120,228,30
534,258,178,129,100,116,228,31
356,258,178,129,93,112,228,32
178,258,178,129,84,114,228,33
0,258,178,129,80,115,228,34
3916,129,178,129,79,115,228,35
3738,129,178,129,96,88,228,36
3560,129,178,129,93,103,228,37
3382,129,178,129,102,105,228,38
3204,129,178,129,97,107,228,39
3026,129,178,129,89,103,228,40
2848,129,178,129,95,99,228,41
2670,129,178,129,104,98,228,42
2492,129,178,129,95,100,228,43
2314,129,178,129,97,103,228,44
2136,129,178,129,96,100,229,0
1958,129,178,129,62,91,229,1
1780,129,178,129,67,91,229,2
1602,129,178,129,67,90,229,3
1424,129,178,129,75,86,229,4
1246,129,178,129,81,80,229,5
1068,129,178,129,84,75,229,6
890,129,178,129,93,74,229,7
712,129,178,129,35,84,229,8
534,129,178,129,44,56,229,9
356,129,178,129,23,58,229,10
178,129,178,129,63,91,229,11
0,129,178,129,13,88,229,12
2136,258,96,96,31,92,230,0
2232,258,96,96,31,92,230,1
2328,258,96,96,31,93,230,2
2424,258,96,96,31,94,230,3
2520,258,96,96,30,97,230,4
2616,258,96,96,30,98,230,5
2712,258,96,96,29,97,230,6
2808,258,96,96,31,93,230,7
2904,258,96,96,11,50,230,8
3000,258,96,96,33,50,230,9
3576,354,96,96,54,50,230,10
384,387,96,96,12,50,230,11
480,387,96,96,35,50,230,12
576,387,96,96,58,51,230,13
672,387,96,96,28,89,231,0
768,387,96,96,26,91,231,1
864,387,96,96,29,91,231,2
960,387,96,96,22,79,232,0
1056,387,96,96,33,85,232,1
1248,387,96,96,29,87,232,2
1344,387,96,96,26,85,232,3
1472,1219,64,64,30,51,232,10
1536,1219,64,64,33,48,232,11
1408,1219,64,64,34,46,232,12
1344,1219,64,64,31,45,232,13
1280,1219,64,64,31,46,232,14
1216,1155,64,64,27,46,232,15
1152,1155,64,64,28,44,232,16
1088,1155,64,64,29,47,232,17
576,1155,64,64,28,17,31001,10
4095,0,1,1,0,2,5002,0
4094,1,1,1,0,2,5000,10
4095,1,1,1,0,0,5001,10
4094,2,1,1,0,0,5002,10
4095,2,1,1,0,0,5000,20
4094,3,1,1,0,0,5001,20
4095,3,1,1,0,0,5002,20
4094,4,1,1,0,0,5010,0
4095,4,1,1,0,0,5011,0
4094,5,1,1,0,0,5012,0
4095,13,1,1,0,0,5010,10
4094,6,1,1,0,0,5011,10
4095,6,1,1,0,0,5012,10
4094,7,1,1,0,0,5010,20
4095,7,1,1,0,0,5011,20
4094,8,1,1,0,0,5012,20
4095,8,1,1,0,0,5020,0
4094,9,1,1,0,0,5020,10
4095,9,1,1,0,0,5020,20
4094,10,1,1,0,0,5030,0
4095,10,1,1,0,0,5031,0
4094,11,1,1,0,0,5032,0
4095,11,1,1,0,0,5030,10
4094,12,1,1,0,0,5031,10
4095,12,1,1,0,0,5032,10
4094,13,1,1,0,0,5030,20
3545,1122,64,70,0,2,5001,0
4094,14,1,1,0,0,5031,20
4095,14,1,1,0,0,5032,20
4094,15,1,1,0,0,5030,30
4095,15,1,1,0,0,5031,30
4094,16,1,1,0,0,5032,30
4095,16,1,1,0,0,5030,40
4094,17,1,1,0,0,5031,40
4095,17,1,1,0,0,5032,40
4094,18,1,1,0,0,5030,50
4095,18,1,1,0,0,5031,50
4094,19,1,1,0,0,5032,50
4095,19,1,1,0,0,5040,0
4095,5,1,1,0,0,5041,0
4094,0,1,1,0,0,5042,0
