spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
1280,1787,128,128,30,87,8,6
1152,1787,128,128,30,87,8,7
1024,1787,128,128,31,88,8,8
768,1787,128,128,30,90,8,9
640,1787,128,128,61,89,8,10
1408,2491,64,64,31,51,9,0
1344,2491,64,64,27,47,9,1
1280,2491,64,64,31,48,9,2
1216,2491,64,64,33,50,9,3
1152,2491,64,64,28,50,9,4
1088,2491,64,64,29,47,9,5
1024,2491,64,64,33,48,9,6
960,2491,64,64,32,51,9,7
896,2491,64,64,36,62,10,0
832,2491,64,64,36,62,10,1
768,2491,64,64,36,62,10,2
704,2491,64,64,36,62,10,3
640,2491,64,64,37,55,10,4
576,2491,64,64,31,62,10,5
512,2491,64,64,35,62,10,6
448,2491,64,64,37,62,10,7
384,2491,64,64,37,62,10,8
320,2491,64,64,38,62,10,9
256,2491,64,64,38,62,10,10
192,2491,64,64,38,62,10,11
128,2491,64,64,38,62,10,12
64,2491,64,64,35,62,10,13
0,2491,64,64,36,62,10,14
640,1019,160,128,61,94,11,0
800,1019,160,128,95,93,11,1
960,1019,160,128,93,87,11,2
1120,1019,160,128,93,87,11,3
1280,1019,160,128,93,87,11,4
1440,1019,160,128,87,82,11,5
1600,1019,160,128,56,84,11,6
1760,1019,160,128,89,87,11,7
2652,1015,160,128,60,90,11,8
2080,1019,160,128,61,94,11,9
2240,1019,160,128,94,94,11,10
480,1019,160,128,61,94,11,11
320,1019,160,128,61,94,11,12
2304,2299,96,128,67,94,12,0
2912,2306,96,128,67,94,12,1
256,1147,128,128,67,94,12,2
384,1147,128,128,67,94,12,3
512,1147,128,128,69,94,12,4
160,1019,160,128,78,95,12,5
768,1147,128,128,88,93,12,6
0,1019,160,128,116,94,12,7
1920,1019,160,128,84,94,12,8
1152,1147,128,128,79,94,12,9
3200,2402,96,96,42,62,12,10
3008,2306,160,96,74,62,12,11
3296,2402,96,64,22,62,13,0
3392,2402,96,64,22,62,13,1
3808,2306,96,96,22,94,13,2
3712,2306,96,96,22,94,13,3
3520,2306,96,96,53,94,13,4
3424,2306,96,96,53,94,13,5
3168,2306,128,96,37,94,13,6
3616,2306,96,96,38,94,13,7
3296,2306,128,96,70,94,13,8
2816,2306,96,128,70,94,13,9
3904,2306,96,96,71,62,13,10
4000,2306,96,96,71,62,13,11
2400,2323,96,96,71,62,13,12
3008,2402,96,96,36,62,13,13
3104,2402,96,96,68,62,13,14
2880,2434,64,64,33,62,14,0
2816,2434,64,64,33,62,14,1
2304,2427,64,64,33,62,14,2
2240,2427,64,64,33,62,14,3
2176,2427,64,64,33,62,14,4
2112,2427,64,64,33,62,14,5
2048,2427,64,64,33,62,14,6
1984,2427,64,64,33,62,14,7
1920,2427,64,64,33,62,14,8
1856,2427,64,64,33,62,14,9
1792,2427,64,64,33,62,14,10
1728,2427,64,64,33,62,14,11
1664,2427,64,64,33,62,14,12
1600,2427,64,64,33,62,14,13
1536,2427,64,64,33,62,14,14
1472,2427,64,64,33,62,14,15
1408,2427,64,64,33,62,14,16
1344,2427,64,64,33,62,14,17
1280,2427,64,64,33,54,15,0
1216,2427,64,64,33,54,15,1
1152,2427,64,64,33,54,15,2
4000,2466,64,64,33,54,15,3
1024,2427,64,64,33,54,15,4
960,2427,64,64,33,54,15,5
896,2427,64,64,33,54,15,6
2752,2423,64,64,33,54,15,7
2688,2423,64,64,33,54,15,8
2624,2423,64,64,33,54,15,9
2560,2423,64,64,33,54,15,10
2400,2419,64,64,33,54,15,11
4000,2402,64,64,33,54,15,12
3936,2402,64,64,33,54,15,13
3872,2402,64,64,33,54,15,14
3808,2402,64,64,33,54,15,15
3744,2402,64,64,33,54,15,16
3680,2402,64,64,33,54,15,17
0,1403,128,128,28,94,16,0
3200,1794,128,128,28,94,16,1
256,1403,128,128,28,94,16,2
384,1403,128,128,60,94,16,3
512,1403,128,128,63,94,16,4
640,1403,128,128,64,94,16,5
768,1403,128,128,64,94,16,6
896,1403,128,128,64,94,16,7
1024,1403,128,128,64,94,16,8
1152,1403,128,128,64,94,16,9
2176,2299,128,128,64,94,16,10
1408,1403,128,128,64,94,16,11
1536,1403,128,128,64,94,16,12
1664,1403,128,128,72,68,17,0
1792,1403,128,128,72,68,17,1
1920,1403,128,128,72,68,17,2
2048,1403,128,128,37,94,18,0
2176,1403,128,128,37,94,18,1
2304,1403,128,128,37,94,18,2
2816,1410,128,128,37,94,18,3
2944,1410,128,128,37,94,18,4
3072,1410,128,128,37,94,18,5
3200,1410,128,128,37,94,18,6
3328,1410,128,128,37,94,18,7
3456,1410,128,128,37,94,18,8
2432,2195,128,128,37,94,18,9
3712,1410,128,128,34,76,19,0
3840,1410,128,128,63,93,19,1
3968,1410,128,128,93,87,19,2
2432,1427,128,128,93,87,19,3
2560,1527,128,128,93,87,19,4
2688,1527,128,128,55,82,19,5
0,1531,128,128,56,84,19,6
128,1531,128,128,57,87,19,7
256,1531,128,128,60,90,19,8
384,1531,128,128,61,94,19,9
512,1531,128,128,62,94,19,10
640,1531,128,128,48,94,19,11
768,1531,128,128,61,94,19,12
896,1531,128,128,66,84,19,13
1024,1531,128,128,66,86,19,14
1152,1531,128,128,66,86,19,15
1280,1531,128,128,66,94,19,16
1408,1531,128,128,66,86,19,17
1536,1531,128,128,66,86,19,18
1664,1531,128,128,66,83,19,19
1792,1531,128,128,66,86,19,20
1920,1531,128,128,35,94,20,0
2048,1531,128,128,35,94,20,1
2176,1531,128,128,92,114,21,0
2304,1531,128,128,92,114,21,1
2816,1538,128,128,92,114,21,2
2944,1538,128,128,61,120,21,3
3072,1538,128,128,60,123,21,4
3200,1538,128,128,58,121,21,5
3328,1538,128,128,56,121,21,6
3456,1538,128,128,56,121,21,7
3584,1538,128,128,56,121,21,8
3712,1538,128,128,64,92,22,0
3840,1538,128,128,64,92,22,1
3968,1538,128,128,64,92,22,2
2432,1555,128,128,64,92,22,3
2560,1655,128,128,63,92,22,4
2688,1655,128,128,64,92,22,5
0,1659,128,128,64,92,22,6
128,1659,128,128,64,92,22,7
256,1659,128,128,64,92,22,8
384,1659,128,128,64,92,22,9
512,1659,128,128,64,92,22,10
640,1659,128,128,68,89,23,0
768,1659,128,128,68,89,23,1
896,1659,128,128,68,89,23,2
1024,1659,128,128,68,89,23,3
1152,1659,128,128,70,83,23,4
1280,1659,128,128,65,89,23,5
1408,1659,128,128,68,89,23,6
1536,1659,128,128,70,89,23,7
1664,1659,128,128,70,89,23,8
1792,1659,128,128,74,89,23,9
1920,1659,128,128,70,89,23,10
2048,1659,128,128,69,89,23,11
2176,1659,128,128,68,89,23,12
2304,1659,128,128,64,89,23,13
2816,1666,128,128,68,89,23,14
2944,1666,128,128,65,89,24,0
3072,1666,128,128,65,89,24,1
3200,1666,128,128,65,89,24,2
3328,1666,128,128,65,89,24,3
3456,1666,128,128,65,89,24,4
3584,1666,128,128,65,89,24,5
3712,1666,128,128,65,89,24,6
3840,1666,128,128,64,91,24,7
3968,1666,128,128,66,89,24,8
2432,1683,128,128,66,92,24,9
2560,1783,128,128,64,92,24,10
3616,2402,64,64,29,62,25,0
3552,2402,64,64,29,62,25,1
3488,2402,64,64,29,62,25,2
2496,2387,64,64,29,62,25,3
2496,2323,64,64,29,62,25,4
1088,2427,64,64,29,62,25,5
2368,2483,64,64,29,62,25,6
704,2427,64,64,29,62,25,7
1472,2491,64,64,29,62,25,8
2944,2434,64,64,29,62,25,9
2464,2451,64,64,29,62,25,10
3296,2466,64,64,29,62,25,11
3360,2466,64,64,29,62,25,12
3424,2466,64,64,34,62,26,0
3552,2466,64,64,34,62,26,1
3616,2466,64,64,34,62,26,2
3680,2466,64,64,34,62,26,3
3744,2466,64,64,34,62,26,4
3808,2466,64,64,34,62,26,5
3872,2466,64,64,34,62,26,6
3936,2466,64,64,34,62,26,7
2592,2487,64,64,34,62,26,8
2528,2487,64,64,34,62,26,9
3488,2466,64,64,34,62,26,10
2720,2487,64,64,34,62,26,11
3456,1794,128,128,45,51,27,0
3584,1794,128,128,45,51,27,1
3712,1794,128,128,45,51,27,2
3840,1794,128,128,45,51,27,3
3968,1794,128,128,45,51,27,4
2432,1811,128,128,45,51,27,5
2560,1911,128,128,69,93,28,0
2688,1911,128,128,69,93,28,1
0,1915,128,128,69,93,28,2
128,1915,128,128,69,93,28,3
256,1915,128,128,69,93,28,4
384,1915,128,128,69,93,28,5
512,1915,128,128,69,93,28,6
640,1915,128,128,69,93,28,7
768,1915,128,128,71,94,28,8
896,1915,128,128,71,94,28,9
1024,1915,128,128,71,94,28,10
1152,1915,128,128,71,94,28,11
1280,1915,128,128,71,94,28,12
1408,1915,128,128,71,94,28,13
1536,1915,128,128,71,94,28,14
1664,1915,128,128,71,94,28,15
1792,1915,128,128,71,94,28,16
1920,1915,128,128,71,94,28,17
2048,1915,128,128,70,94,28,18
2176,1915,128,128,30,61,29,0
2304,1915,128,128,30,61,29,1
2816,1922,128,128,30,61,29,2
2944,1922,128,128,63,62,29,3
3072,1922,128,128,63,62,29,4
3200,1922,128,128,63,62,29,5
3328,1922,128,128,63,92,29,6
3456,1922,128,128,63,92,29,7
3584,1922,128,128,63,92,29,8
3712,1922,128,128,63,92,29,9
3840,1922,128,128,63,92,29,10
3968,1922,128,128,63,92,29,11
2432,1939,128,128,63,92,29,12
2560,2039,128,128,63,92,29,13
2688,2039,128,128,61,85,29,14
0,2043,128,128,65,83,29,15
128,2043,128,128,74,88,29,16
256,2043,128,128,74,88,29,17
384,2043,128,128,74,88,29,18
512,2043,128,128,66,79,29,19
640,2043,128,128,65,83,29,20
768,2043,128,128,67,84,29,21
896,2043,128,128,67,70,29,30
2310,703,154,160,33,126,30,0
2156,703,154,160,34,125,30,1
2002,703,154,160,35,125,30,2
1848,703,154,160,35,125,30,3
1694,703,154,160,35,125,30,4
1540,703,154,160,35,125,30,5
1386,703,154,160,25,125,30,6
1232,703,154,160,28,125,30,7
1078,703,154,160,28,125,30,8
924,703,154,160,28,125,30,9
770,703,154,160,28,125,30,10
616,703,154,160,28,125,30,11
462,703,154,160,28,125,30,12
308,703,154,160,28,125,30,13
154,703,154,160,28,125,30,14
0,703,154,160,28,125,30,15
3850,682,154,160,65,125,30,16
3696,682,154,160,66,125,30,17
3542,682,154,160,66,125,30,18
3388,682,154,160,67,125,30,19
3234,682,154,160,67,125,30,20
3080,682,154,160,35,127,30,21
2926,543,154,160,99,93,30,22
2772,543,154,160,67,93,30,23
2618,543,154,160,67,93,30,24
2464,543,154,160,67,93,30,25
2310,543,154,160,67,93,30,26
2156,543,154,160,67,93,30,27
2002,543,154,160,67,93,30,28
1848,543,154,160,29,61,30,29
1694,543,154,160,27,93,30,30
1540,543,154,160,25,93,31,0
1386,543,154,160,27,93,31,1
1232,543,154,160,28,93,31,2
1078,543,154,160,29,93,31,3
924,543,154,160,35,93,31,4
770,543,154,160,39,93,31,5
616,543,154,160,39,93,31,6
462,543,154,160,39,93,31,7
308,543,154,160,39,93,31,8
154,543,154,160,39,93,31,9
0,543,154,160,38,93,31,10
3892,522,154,160,33,94,32,0
3738,522,154,160,33,94,32,1
3584,522,154,160,33,94,32,2
3430,522,154,160,33,94,32,3
3276,522,154,160,33,94,32,4
3122,522,154,160,33,94,32,5
3892,362,154,160,33,94,32,6
3738,362,154,160,33,94,32,7
3584,362,154,160,33,94,32,8
3430,362,154,160,33,94,32,9
3276,362,154,160,33,94,32,10
2464,703,154,160,33,94,32,11
3122,362,154,160,33,94,32,12
2688,2295,128,128,32,44,33,0
0,2299,128,128,32,44,33,1
128,2299,128,128,32,44,33,2
256,2299,128,128,32,44,33,3
384,2299,128,128,32,44,33,4
512,2299,128,128,32,44,33,5
640,2299,128,128,32,44,33,6
768,2299,128,128,32,44,33,7
2676,0,223,181,33,62,34,0
2453,0,223,181,33,62,34,1
2230,0,223,181,33,62,34,2
2007,0,223,181,33,62,34,3
1784,0,223,181,33,62,34,4
1561,0,223,181,33,62,34,5
1338,0,223,181,33,62,34,6
1115,0,223,181,33,62,34,7
446,0,223,181,33,62,34,8
223,0,223,181,33,62,34,9
3122,0,223,181,33,62,34,10
2618,703,156,156,65,126,35,0
1872,863,156,156,66,126,35,1
2774,703,156,156,58,126,35,2
2930,842,156,156,66,62,35,3
3086,842,156,156,66,62,35,4
3242,842,156,156,97,94,35,5
3398,842,156,156,65,94,35,6
3554,842,156,156,64,94,35,7
3710,842,156,156,31,94,35,8
3866,842,156,156,38,62,35,9
2618,859,156,156,39,62,35,10
2774,859,156,156,39,62,35,11
0,863,156,156,56,65,35,12
156,863,156,156,22,63,35,13
312,863,156,156,53,56,35,14
468,863,156,156,57,48,35,15
624,863,156,156,63,50,35,16
780,863,156,156,61,63,35,17
936,863,156,156,44,79,35,18
1092,863,156,156,66,74,35,19
1248,863,156,156,104,121,35,20
1404,863,156,156,68,120,35,21
1560,863,156,156,53,113,35,22
1716,863,156,156,36,94,35,23
2028,863,156,156,32,62,36,0
2184,863,156,156,32,62,36,1
2340,863,156,156,32,62,36,2
2930,998,156,156,32,62,36,3
3086,998,156,156,32,62,36,4
3242,998,156,156,32,62,36,5
3398,998,156,156,32,62,36,6
3554,998,156,156,32,62,36,7
3710,998,156,156,32,62,36,8
3866,998,156,156,32,62,36,9
2496,1015,156,156,32,62,36,10
0,2427,64,64,32,44,37,0
64,2427,64,64,32,44,37,1
128,2427,64,64,32,44,37,2
192,2427,64,64,32,44,37,3
256,2427,64,64,32,44,37,4
320,2427,64,64,32,44,37,5
384,2427,64,64,32,44,37,6
448,2427,64,64,32,44,37,7
512,2427,64,64,32,44,37,8
576,2427,64,64,32,44,37,9
640,2427,64,64,32,44,37,10
2656,2487,64,64,32,44,37,11
768,2427,64,64,32,44,37,12
832,2427,64,64,32,44,37,13
2944,1282,128,128,57,93,38,0
2816,1282,128,128,91,93,38,1
2304,1275,128,128,92,93,38,2
2176,1275,128,128,61,125,38,3
2048,1275,128,128,67,125,38,4
1920,1275,128,128,39,125,38,5
1792,1275,128,128,39,125,38,6
1664,1275,128,128,39,125,38,7
1536,1275,128,128,39,125,38,8
1408,1275,128,128,39,125,38,9
1280,1275,128,128,25,96,38,10
1152,1275,128,128,27,90,38,11
1024,1275,128,128,29,87,38,12
896,1275,128,128,30,79,38,13
768,1275,128,128,17,75,38,14
640,1275,128,128,12,90,38,15
512,1275,128,128,28,91,39,0
384,1275,128,128,31,60,39,1
256,1275,128,128,65,61,39,2
128,1275,128,128,98,62,39,3
0,1275,128,128,35,126,39,4
2688,1271,128,128,33,125,39,5
2560,1271,128,128,30,123,39,6
2432,1171,128,128,63,122,39,7
3932,1154,128,128,93,123,39,8
3804,1154,128,128,61,125,39,9
3676,1154,128,128,26,124,39,10
3548,1154,128,128,26,122,39,11
3420,1154,128,128,24,89,39,12
3292,1154,128,128,24,89,39,13
3164,1154,128,128,24,89,39,14
3036,1154,128,128,24,89,39,15
3345,0,223,181,28,61,40,0
3568,0,223,181,30,61,40,1
3791,0,223,181,30,61,40,2
0,181,223,181,30,61,40,3
223,181,223,181,30,61,40,4
446,181,223,181,30,61,40,5
669,181,223,181,30,61,40,6
892,181,223,181,30,61,40,7
1115,181,223,181,33,62,40,8
1338,181,223,181,33,62,40,9
1561,181,223,181,33,62,40,10
1784,181,223,181,33,62,40,11
2007,181,223,181,33,62,40,12
2230,181,223,181,33,62,40,13
2453,181,223,181,33,62,40,14
2676,181,223,181,33,62,40,15
2899,181,223,181,31,52,41,0
3122,181,223,181,16,52,41,1
3345,181,223,181,37,52,41,2
3568,181,223,181,26,52,41,3
3791,181,223,181,16,53,41,4
0,362,223,181,33,55,41,5
223,362,223,181,40,43,41,6
446,362,223,181,23,41,41,7
669,362,223,181,38,39,41,8
892,362,223,181,24,44,41,9
1115,362,223,181,36,46,41,10
1338,362,223,181,31,45,41,11
1561,362,223,181,31,62,41,12
1784,362,223,181,45,62,41,13
2007,362,223,181,30,48,41,14
2230,362,223,181,44,48,41,15
2453,362,223,181,43,55,41,16
2676,362,223,181,34,56,41,17
2899,362,223,181,30,59,41,18
0,0,223,181,44,59,41,19
2899,0,223,181,31,58,41,20
892,0,223,181,45,58,41,21
669,0,223,181,45,45,41,22
1920,2299,128,128,34,73,31001,0
2048,2299,128,128,29,66,31001,10
4092,2408,1,1,0,0,5000,0
4091,2408,1,1,0,0,5001,0
4090,2408,1,1,0,0,5002,0
4089,2408,1,1,0,0,5000,10
4095,2407,1,1,0,0,5001,10
4094,2407,1,1,0,0,5002,10
4092,2404,1,1,0,0,5000,20
4095,2408,1,1,0,0,5001,20
4093,2408,1,1,0,0,5002,20
4090,2405,1,1,0,0,5010,0
4089,2402,1,1,0,0,5011,0
4090,2402,1,1,0,0,5012,0
4091,2402,1,1,0,0,5010,10
4092,2402,1,1,0,0,5011,10
4093,2402,1,1,0,0,5012,10
4094,2402,1,1,0,0,5010,20
4095,2402,1,1,0,0,5011,20
4089,2403,1,1,0,0,5012,20
4090,2403,1,1,0,0,5020,0
4091,2403,1,1,0,0,5020,10
4092,2403,1,1,0,0,5020,20
4093,2403,1,1,0,0,5030,0
4094,2403,1,1,0,0,5031,0
4095,2403,1,1,0,0,5032,0
4089,2404,1,1,0,0,5030,10
4090,2404,1,1,0,0,5031,10
4091,2404,1,1,0,0,5032,10
4089,2409,1,1,0,0,5030,20
4093,2404,1,1,0,0,5031,20
4094,2404,1,1,0,0,5032,20
4095,2404,1,1,0,0,5030,30
4089,2405,1,1,0,0,5031,30
4094,2408,1,1,0,0,5032,30
4091,2405,1,1,0,0,5030,40
4092,2405,1,1,0,0,5031,40
4093,2405,1,1,0,0,5032,40
4094,2405,1,1,0,0,5030,50
4095,2405,1,1,0,0,5031,50
4089,2406,1,1,0,0,5032,50
4090,2406,1,1,0,0,5040,0
4091,2406,1,1,0,0,5041,0
4092,2406,1,1,0,0,5042,0
4093,2406,1,1,0,0,5040,10
4094,2406,1,1,0,0,5041,10
4095,2406,1,1,0,0,5042,10
4089,2407,1,1,0,0,5040,20
4090,2407,1,1,0,0,5041,20
4091,2407,1,1,0,0,5042,20
4092,2407,1,1,0,0,5060,0
4093,2407,1,1,0,0,5061,0
2176,2491,64,32,0,0,5062,0
2112,2491,64,32,0,0,5060,10
2048,2491,64,32,0,0,5061,10
1984,2491,64,32,0,0,5062,10
1920,2491,64,32,0,0,5070,0
1856,2491,64,32,0,0,5071,0
1792,2491,64,32,0,0,5072,0
1728,2491,64,32,0,0,5070,10
1664,2491,64,32,0,0,5071,10
2240,2491,64,32,0,0,5072,10
1536,2491,64,32,0,0,5070,20
1600,2491,64,32,0,0,5071,20
4090,2409,1,1,0,0,5072,20
