spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
3447,6262,67,78,39,77,184,5
3517,6262,67,78,39,77,184,6
3587,6262,98,78,19,77,186,1
3688,6262,81,78,47,76,200,0
3772,6262,121,78,15,76,200,2
3896,6262,137,78,13,76,200,3
4036,6262,119,78,15,76,200,4
4158,6262,126,78,14,76,200,5
4287,6262,130,78,14,76,200,6
4420,6262,81,78,21,76,200,7
4504,6262,81,78,45,76,230,1
4588,6262,81,78,47,76,230,2
4672,6262,81,78,48,76,230,3
4756,6262,81,78,29,76,230,9
4840,6262,88,78,65,77,420,8
4931,6262,88,78,65,77,420,9
5022,6262,81,78,39,77,600,0
5106,6262,121,78,7,77,600,2
5230,6262,137,78,5,77,600,3
5370,6262,119,78,5,77,600,4
5492,6262,126,78,5,77,600,5
5621,6262,130,78,7,77,600,6
5754,6262,150,78,13,77,600,7
5907,6262,72,78,54,78,630,0
5982,6262,105,78,15,54,630,7
6090,6262,78,78,15,54,630,8
6171,6262,75,78,46,77,3001,1
6249,6262,77,78,49,77,7696,0
6329,6262,77,78,49,77,7696,1
6409,6262,56,78,32,40,9108,2
6468,6262,32,78,16,77,6152,6
6503,6262,32,78,16,77,6152,7
6538,6262,77,78,49,77,7696,2
6618,6262,77,78,49,77,7696,3
6698,6262,75,77,29,75,0,2
6776,6262,75,77,28,75,0,3
6854,6262,75,77,28,75,0,11
6932,6262,73,77,30,76,0,17
7008,6262,73,77,29,76,0,18
7084,6262,73,77,26,76,0,19
7160,6262,73,77,24,76,0,22
7236,6262,73,77,25,76,0,23
0,6344,73,77,28,76,0,24
76,6344,73,77,28,76,0,26
152,6344,65,77,22,76,0,27
220,6344,68,77,27,76,0,30
291,6344,80,77,28,76,0,32
374,6344,78,77,24,76,41,0
455,6344,78,77,24,76,41,1
536,6344,78,77,24,76,41,2
617,6344,78,77,24,76,41,4
698,6344,55,77,28,76,42,2
756,6344,80,77,29,76,181,0
839,6344,50,77,21,76,181,1
892,6344,51,77,23,76,181,2
946,6344,65,77,24,76,182,0
1014,6344,76,77,26,76,183,0
1093,6344,54,77,21,76,184,0
1150,6344,76,77,23,76,186,0
1229,6344,65,77,25,76,190,0
1297,6344,73,77,27,76,195,0
1373,6344,80,77,32,76,195,1
1456,6344,71,77,23,76,195,2
1530,6344,54,77,14,76,195,3
1587,6344,54,77,14,76,195,4
1644,6344,54,77,14,76,195,5
1701,6344,54,77,14,76,195,6
1758,6344,54,77,14,76,195,7
1815,6344,75,77,33,75,5000,0
1893,6344,75,77,33,75,5000,10
1971,6344,85,77,20,75,260,0
2059,6344,84,77,16,75,260,6
2146,6344,122,77,61,76,420,2
2271,6344,88,77,65,76,420,10
2362,6344,80,77,24,76,420,12
2445,6344,115,77,12,72,601,2
2563,6344,118,77,12,72,601,3
2684,6344,115,77,9,72,601,4
2802,6344,74,77,28,77,1660,0
2879,6344,47,77,31,76,9020,0
2929,6344,73,76,30,75,0,16
3005,6344,73,76,24,75,0,21
3081,6344,73,76,25,75,0,31
3157,6344,75,76,24,74,20,1
3235,6344,75,76,18,74,20,6
3313,6344,89,76,26,75,41,6
3405,6344,91,76,26,75,41,7
3499,6344,63,76,16,76,42,0
3565,6344,42,76,20,76,42,4
3610,6344,62,76,26,76,42,5
3675,6344,69,76,21,76,42,6
3747,6344,79,76,29,75,185,0
3829,6344,84,76,18,75,185,2
3916,6344,84,76,18,75,185,3
4003,6344,84,76,18,75,185,4
4090,6344,84,76,18,75,185,5
4177,6344,79,76,12,76,620,5
4259,6344,79,76,55,76,630,1
4341,6344,75,76,33,77,650,6
4419,6344,78,76,6,74,1650,3
4500,6344,78,76,6,74,1650,6
4581,6344,70,76,6,74,1650,7
4654,6344,67,76,36,75,7697,14
4724,6344,67,76,36,75,7697,15
4794,6344,67,76,36,75,7697,16
4864,6344,75,76,29,75,9123,15
4942,6344,73,75,24,74,0,20
5018,6344,73,75,30,74,0,25
5094,6344,75,75,19,73,20,0
5172,6344,75,75,29,73,20,3
5250,6344,75,75,24,73,20,5
5328,6344,85,75,20,73,20,8
5416,6344,72,75,17,74,5300,0
5491,6344,120,75,11,72,601,1
5614,6344,78,75,6,73,1650,4
5695,6344,78,75,6,73,1650,5
5776,6344,63,75,45,82,1660,1
5842,6344,71,75,27,76,1661,0
5916,6344,79,75,19,80,1661,4
5998,6344,80,75,33,33,9108,0
6081,6344,75,74,27,72,20,4
6159,6344,79,74,18,72,20,9
6241,6344,79,74,24,76,41,3
6323,6344,84,74,26,75,41,5
6410,6344,89,74,25,75,41,8
6502,6344,89,74,25,75,41,9
6594,6344,89,74,25,75,41,10
6686,6344,78,74,18,73,185,1
6767,6344,72,74,18,73,5300,1
6842,6344,80,74,24,76,1000,1
6925,6344,78,74,6,72,1650,2
7006,6344,70,74,-1,73,1655,1
7079,6344,67,74,14,73,1661,10
7149,6344,73,74,45,73,3001,2
7225,6344,73,74,45,73,3001,3
0,6424,72,74,44,73,3001,4
75,6424,72,74,44,73,3001,5
150,6424,71,74,43,73,3001,6
224,6424,80,74,35,37,9124,10
307,6424,27,74,14,34,6980,6
337,6424,72,73,18,72,5300,2
412,6424,131,73,24,71,230,4
546,6424,141,73,25,71,230,5
690,6424,145,73,25,71,230,6
838,6424,147,73,25,71,230,7
988,6424,149,73,27,71,230,8
1140,6424,81,73,26,75,1000,0
1224,6424,68,73,-3,72,1655,0
1295,6424,62,73,45,81,1661,1
1360,6424,34,73,17,71,6152,3
1397,6424,75,72,28,75,20,2
1475,6424,83,72,19,75,20,7
1561,6424,99,72,12,71,601,0
1663,6424,64,72,38,24,9108,4
1730,6424,75,71,20,69,100,1
1808,6424,75,71,24,69,100,6
1886,6424,47,71,31,27,9123,10
1936,6424,80,70,39,65,5040,11
2019,6424,74,70,22,71,650,3
2096,6424,76,70,36,77,650,5
2175,6424,66,70,25,65,9123,14
2244,6424,70,70,35,67,10000,2
2317,6424,75,69,27,67,100,4
2395,6424,79,69,21,67,100,9
2477,6424,80,68,24,66,100,0
2560,6424,75,68,23,70,100,2
2638,6424,75,68,26,69,100,3
2716,6424,75,68,26,66,100,5
2794,6424,78,68,21,69,100,8
2875,6424,81,68,37,67,5030,10
2959,6424,74,68,18,24,9123,12
3036,6424,74,68,47,62,9123,17
3113,6424,75,67,21,70,100,7
3191,6424,98,67,38,61,121,0
3292,6424,87,67,29,70,650,7
3382,6424,74,66,19,68,650,0
3459,6424,82,66,20,79,650,1
3544,6424,74,66,32,45,9108,1
3621,6424,80,64,35,29,9108,3
3704,6424,80,64,44,62,9123,19
3787,6424,76,64,36,56,9124,11
3866,6424,373,63,186,28,61,1
4242,6424,81,62,27,60,11,1
4326,6424,59,62,4,61,1655,2
4388,6424,85,61,40,62,9123,16
4476,6424,58,58,29,61,10000,1
4537,6424,386,58,194,25,61,5
4926,6424,85,57,41,63,5070,10
5014,6424,396,57,196,24,61,3
5413,6424,81,56,21,53,400,0
5497,6424,56,56,28,28,10200,5
5556,6424,56,56,28,28,10200,6
5615,6424,56,56,28,28,10200,7
5674,6424,56,56,28,28,10200,8
5733,6424,56,56,28,28,10200,9
5792,6424,389,56,195,24,61,4
6184,6424,81,55,24,53,11,2
6268,6424,81,55,24,53,11,3
6352,6424,81,55,24,53,11,7
6436,6424,81,55,24,53,11,8
6520,6424,49,55,24,54,5080,0
6572,6424,49,55,23,56,5080,4
6624,6424,91,55,25,53,400,1
6718,6424,177,55,21,53,400,4
6898,6424,26,55,12,54,3005,0
6927,6424,81,54,24,52,11,4
7011,6424,81,54,24,52,11,5
7095,6424,81,54,24,52,11,6
7179,6424,51,54,31,53,5080,1
7233,6424,51,54,24,56,5080,5
0,6501,149,54,16,52,400,2
152,6501,167,54,16,52,400,3
322,6501,169,54,16,52,400,5
494,6501,151,54,16,52,400,6
648,6501,159,54,16,52,400,7
810,6501,162,54,15,52,400,8
975,6501,54,54,27,27,10200,4
1032,6501,373,54,186,23,61,2
1408,6501,34,52,8,43,9125,11
1445,6501,52,52,26,26,10200,3
1500,6501,54,51,30,55,5080,3
1557,6501,54,51,27,50,5080,7
1614,6501,102,51,35,68,1000,2
1719,6501,31,51,15,50,9107,0
1753,6501,73,50,32,11,9123,11
1829,6501,107,50,54,19,6153,0
1939,6501,55,49,31,53,5080,2
1997,6501,55,49,28,49,5080,6
2055,6501,90,48,31,72,650,4
2148,6501,34,48,17,46,6152,2
2185,6501,48,48,23,23,6200,0
2236,6501,48,48,24,24,10200,2
2287,6501,82,46,40,52,5030,20
2372,6501,32,46,15,45,9107,1
2407,6501,54,46,24,45,9107,2
2464,6501,142,45,42,62,1000,3
2609,6501,43,44,22,55,10000,0
2655,6501,44,44,22,22,10200,1
2702,6501,88,43,44,44,9123,18
2793,6501,60,42,27,40,9107,3
2856,6501,266,42,133,19,61,0
3125,6501,94,41,27,22,9108,5
3222,6501,34,40,17,38,6152,0
3259,6501,34,39,17,37,6152,1
3296,6501,38,38,19,19,10200,0
3337,6501,354,38,176,20,61,6
3694,6501,47,37,6,19,9124,20
3744,6501,260,34,129,14,60,6
4007,6501,267,34,133,14,60,7
4277,6501,84,33,42,27,5040,0
4364,6501,32,32,15,15,6200,1
4399,6501,84,31,42,25,5040,10
4486,6501,243,31,121,13,60,5
4732,6501,29,30,14,29,9123,21
4764,6501,29,30,14,29,9123,28
4796,6501,136,29,93,22,5040,12
4935,6501,100,29,18,26,9108,7
5038,6501,30,29,15,29,9123,23
5071,6501,30,29,16,28,9123,26
5104,6501,228,29,113,12,60,4
5335,6501,32,28,17,27,9123,20
5370,6501,32,28,17,27,9123,27
5405,6501,28,28,14,14,6152,8
5436,6501,31,27,15,27,9123,22
5470,6501,31,27,16,27,9123,25
5504,6501,208,27,103,11,60,3
5715,6501,31,26,15,26,9123,29
5749,6501,66,26,33,12,6000,0
5818,6501,66,26,33,12,6000,1
5887,6501,66,26,33,12,6000,2
5956,6501,66,26,33,12,6000,3
6025,6501,66,26,33,12,6000,4
6094,6501,66,26,33,12,6000,5
6163,6501,66,26,33,12,6000,6
6232,6501,66,26,33,12,6000,7
6301,6501,25,25,0,0,9000,0
6329,6501,29,24,15,25,9123,24
6361,6501,190,24,94,10,60,2
6554,6501,25,22,0,0,9000,100
6582,6501,22,22,11,10,6151,0
6607,6501,170,22,84,9,60,1
6780,6501,57,20,11,13,9124,12
6840,6501,51,20,5,12,9124,21
6894,6501,153,20,76,8,60,0
0,6558,920,17,481,8,7888,18
923,6558,920,17,481,8,7888,19
1846,6558,920,17,481,8,7888,20
2769,6558,920,17,481,8,7889,18
3692,6558,920,17,481,8,7889,19
4615,6558,920,17,481,8,7889,20
5538,6558,16,16,7,7,6200,2
5557,6558,902,16,481,8,7888,17
0,6578,902,16,481,8,7889,17
905,6578,50,12,23,6,6154,0
958,6578,420,12,197,5,7888,24
1381,6578,422,12,197,5,7888,25
1806,6578,423,12,198,5,7888,26
2232,6578,366,12,141,5,7888,28
2601,6578,294,12,69,5,7888,29
2898,6578,420,12,197,5,7889,24
3321,6578,422,12,197,5,7889,25
3746,6578,423,12,198,5,7889,26
4172,6578,366,12,141,5,7889,28
4541,6578,294,12,69,5,7889,29
4838,6578,419,11,196,4,7888,22
5260,6578,423,11,198,5,7888,27
5686,6578,419,11,196,4,7889,22
6108,6578,423,11,198,5,7889,27
6534,6578,10,10,4,4,6200,3
6547,6578,418,10,196,4,7888,21
6968,6578,178,10,92,3,7888,23
0,6597,418,10,196,4,7889,21
421,6597,178,10,92,3,7889,23
602,6597,8,8,3,3,6200,4
613,6597,6,6,2,2,6200,5
