spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
3868,944,81,57,42,57,6,22
541,784,73,69,28,68,6,23
1916,826,84,62,38,61,6,24
2943,1061,82,54,37,53,6,25
1791,848,53,61,34,60,8,0
791,851,55,60,41,59,8,1
691,1026,70,55,40,54,8,2
1552,784,70,65,25,64,8,3
3991,821,70,63,25,62,8,4
104,972,82,56,34,55,8,5
118,1028,58,55,31,54,8,6
979,1081,55,52,32,51,8,7
530,1133,60,47,37,46,8,8
1098,850,72,60,30,58,8,9
1233,910,70,58,29,57,8,10
779,911,61,58,24,55,9,0
840,911,60,58,24,54,9,1
3320,888,60,59,24,53,9,2
2721,1116,70,48,30,49,9,3
3331,1164,69,34,30,35,9,4
1749,1024,46,56,27,48,9,5
285,971,43,57,27,49,9,6
1315,1134,70,44,32,34,9,7
3262,1164,69,34,26,24,9,8
120,1179,68,29,32,19,9,9
3407,1163,39,41,22,40,10,0
3495,1164,49,34,25,35,10,1
3139,1164,41,39,19,40,10,2
2324,1116,34,49,17,44,10,3
2480,1164,39,41,18,39,10,4
3446,1164,49,34,26,36,10,5
3098,1164,41,39,22,36,10,6
2358,1116,34,49,17,43,10,7
706,969,51,57,35,56,11,0
1429,849,51,61,36,60,11,1
1792,967,56,57,41,56,11,2
3216,1004,65,56,41,55,11,3
827,1026,65,55,40,54,11,4
1885,1060,63,54,37,53,11,5
846,851,49,60,28,59,11,6
2704,891,42,58,25,57,12,0
2277,891,46,59,19,58,12,1
3438,888,57,59,37,58,12,2
2704,949,62,57,48,56,12,3
1274,784,51,66,19,65,12,4
3657,945,76,57,25,56,12,5
516,971,104,56,34,55,12,6
0,972,104,56,38,55,12,7
2057,893,91,58,32,57,12,8
1163,910,70,58,34,57,13,0
657,784,67,67,38,66,13,1
3993,736,52,85,27,84,13,2
2672,656,52,92,26,91,13,3
1480,784,72,65,49,64,13,4
0,1028,59,55,36,54,13,5
3990,943,84,57,48,56,13,6
1192,1081,108,51,33,50,13,7
729,851,62,60,30,56,13,8
1170,850,72,60,37,56,13,9
3002,1115,72,49,38,45,13,10
808,969,49,57,28,56,14,0
474,1027,61,55,40,54,14,1
0,1083,66,51,35,50,14,2
339,1134,49,45,20,44,14,3
283,1134,56,45,13,43,14,4
2432,750,47,79,23,78,14,5
2283,750,55,80,32,79,14,6
3416,752,67,73,40,72,14,7
2672,748,45,83,21,82,14,8
369,854,40,60,15,59,14,9
1034,1081,55,52,36,51,15,0
4022,1111,62,51,45,50,15,1
1934,1117,63,48,46,47,15,2
724,784,64,67,27,54,15,3
2604,892,100,58,36,57,15,4
2724,746,65,83,32,82,15,5
3887,726,53,89,36,88,15,6
2724,656,53,90,36,90,15,7
3291,947,70,57,55,57,15,8
2622,831,73,61,45,61,15,9
788,784,55,67,27,68,15,10
338,1028,53,55,30,54,16,0
2292,1006,57,56,35,55,16,1
3799,1112,59,51,38,50,16,2
461,1133,69,47,39,46,16,3
2197,1117,63,48,35,47,16,4
3251,1114,62,50,29,49,16,5
3466,1113,58,51,26,50,16,6
1638,1133,75,46,38,45,17,0
1713,1133,74,46,34,45,17,1
0,1134,66,46,29,45,17,2
1787,1133,68,46,20,45,17,3
120,1134,93,45,30,44,17,4
697,1134,106,44,37,43,17,5
590,1134,107,44,37,43,17,6
954,1133,110,46,38,45,17,7
3764,1163,102,42,30,41,17,8
2688,1164,98,41,27,40,17,9
3866,1163,89,42,21,41,17,10
2860,1061,83,54,21,53,17,11
3483,752,57,73,33,72,18,0
327,784,69,70,43,73,18,1
2218,832,59,61,36,61,18,2
3401,825,45,63,24,64,18,3
3823,752,62,71,22,71,18,4
3446,825,42,63,15,63,18,5
3380,888,58,59,36,58,18,6
0,855,84,59,55,63,18,7
444,854,93,59,26,64,18,8
2323,891,103,58,32,62,18,9
1520,1080,63,53,33,59,18,10
3959,1111,63,51,34,58,18,11
3858,1112,58,51,36,58,18,12
2100,1064,49,54,28,61,18,13
2927,1115,75,49,37,49,19,0
3106,1114,74,50,37,50,19,1
198,1083,66,51,33,52,19,2
1243,1132,72,47,37,47,19,3
213,1134,70,45,36,46,19,4
910,1081,69,52,40,54,19,5
1020,850,78,60,35,62,19,6
1404,784,76,65,39,63,19,7
3317,752,30,74,15,74,20,0
843,784,49,67,32,65,20,1
150,914,47,58,29,57,20,2
2009,891,48,59,29,59,20,3
614,852,42,60,19,63,20,4
132,1083,66,51,20,54,20,5
1601,909,80,58,25,55,20,6
3151,947,70,57,19,53,20,7
1420,1025,73,55,25,50,20,8
2520,1006,55,56,36,51,21,0
2578,950,61,57,45,50,21,1
1645,1080,61,53,46,47,21,2
197,914,103,57,33,56,22,0
300,914,98,57,28,56,22,1
3990,1000,98,56,28,55,22,2
3093,827,58,62,33,61,23,0
1830,909,66,58,38,55,23,1
3271,826,71,62,46,57,23,2
2283,830,77,61,50,58,23,3
1325,784,79,65,47,62,23,4
2963,827,70,62,44,66,23,5
1377,849,52,61,26,68,23,6
1855,1114,79,50,45,58,23,7
3196,752,71,74,31,80,23,8
3347,752,69,73,32,64,23,9
2063,656,47,95,21,79,23,10
3887,624,47,102,18,91,23,11
1920,656,47,99,18,88,23,12
1967,656,48,97,18,86,23,13
327,1083,63,51,27,50,24,0
1484,1133,79,46,37,43,24,1
2392,1164,88,42,37,37,24,2
3682,1163,82,43,39,40,24,3
3024,1164,74,39,44,38,24,4
3180,1164,82,38,51,37,24,5
2606,1164,82,42,50,41,24,6
2871,1164,85,40,52,39,24,7
2786,1164,85,41,53,40,24,8
906,969,49,57,15,56,25,0
987,851,32,60,17,55,25,1
1177,1025,43,56,20,55,25,2
2626,1007,51,56,23,55,25,3
1654,1024,49,56,18,55,25,4
1047,1025,44,56,15,55,25,5
1002,1025,45,56,17,55,25,6
1605,1024,49,56,17,55,25,7
2575,1007,51,56,18,55,25,8
1959,1007,53,56,19,55,25,9
656,911,62,58,20,57,25,10
1092,910,71,58,33,57,25,11
3151,1004,65,56,32,55,25,12
2807,1006,53,56,20,55,25,13
2136,951,57,57,19,56,25,14
2162,1008,49,56,16,55,26,0
583,853,31,60,19,55,26,0
1091,1025,43,56,24,55,26,1
4011,1056,51,55,26,55,26,2
3568,1058,49,55,21,55,26,3
3915,1057,44,55,17,55,26,4
1795,1024,45,56,16,56,26,5
1556,1024,49,56,16,56,26,6
2229,1007,51,56,16,56,26,7
3408,1004,62,56,25,58,26,8
620,1026,71,55,41,58,26,9
1455,1080,65,53,41,56,26,10
2734,1062,53,54,28,56,26,11
958,911,57,58,25,58,26,12
1583,1080,62,53,18,52,27,0
2516,949,62,57,18,52,27,1
396,784,53,70,18,60,27,2
66,1083,66,51,19,51,27,3
1855,1164,67,42,24,43,27,4
2963,752,53,75,18,66,27,5
2910,752,53,76,14,64,27,6
3063,752,47,75,10,67,27,20
3110,752,44,75,8,66,27,7
3154,752,42,75,6,66,27,30
268,784,59,71,23,60,27,8
2956,1164,68,40,22,56,27,9
499,913,54,58,13,63,27,10
2789,752,66,76,22,80,27,11
2840,1115,87,49,40,48,28,0
2392,1116,82,48,34,47,28,1
4018,1162,69,43,27,42,28,2
3956,1162,62,44,15,43,28,3
2474,1116,74,48,29,47,28,4
2110,750,71,82,34,81,28,5
2181,750,62,82,30,81,28,6
2625,749,45,82,18,81,28,7
2581,750,41,78,11,77,28,8
3151,827,45,62,19,61,28,9
1300,1081,44,51,23,50,28,10
3407,1114,54,49,33,48,28,11
1997,1118,58,48,37,47,28,12
2548,1117,58,48,37,47,28,13
3636,1113,46,51,23,50,28,14
2000,1064,50,54,25,53,28,15
2012,1008,50,56,22,55,28,16
3151,889,42,58,20,57,29,0
857,969,49,57,32,56,29,1
2062,1008,50,56,33,55,29,2
3470,1058,49,55,22,54,29,3
2434,1062,57,54,24,53,29,4
1505,968,51,57,12,56,29,5
197,971,44,57,19,56,29,6
1220,1025,42,56,20,55,29,7
2548,1063,52,54,26,53,29,8
2677,1062,57,54,27,52,29,9
391,1082,81,51,41,50,29,10
3405,1060,61,54,34,53,29,11
2700,1006,54,56,33,55,29,12
1398,968,54,57,23,56,29,13
327,854,42,60,20,57,29,14
2501,890,52,59,32,56,29,15
52,914,50,58,33,55,29,16
3025,1061,81,54,41,50,29,17
2231,950,61,57,34,53,29,18
2936,889,54,59,33,55,29,19
3044,889,54,59,23,56,29,20
541,853,42,60,20,57,30,0
2848,890,50,59,30,56,30,1
605,913,50,58,33,55,30,2
3495,887,42,58,20,57,30,3
1848,967,47,57,30,56,30,4
2112,1008,50,56,33,55,30,5
3519,1058,49,55,22,54,30,6
2491,1062,57,54,24,53,30,7
655,969,51,57,12,56,30,8
241,971,44,57,19,56,30,9
1262,1025,42,56,20,55,30,10
1948,1063,52,54,26,53,30,11
2600,1063,50,54,27,52,30,12
2193,951,36,57,10,55,30,13
3947,885,43,59,15,55,30,14
1680,848,57,61,25,59,30,15
2085,832,68,61,36,59,30,16
3877,885,70,59,38,57,30,17
1622,848,58,61,26,59,30,18
2787,1062,53,54,28,56,31,0
2754,1006,53,56,20,55,31,1
2406,1006,57,56,14,55,32,0
499,784,42,70,15,69,32,1
991,784,29,67,17,66,32,2
961,784,30,67,21,66,32,3
930,784,31,67,23,66,32,4
409,854,35,60,22,59,32,5
3345,1004,63,56,30,55,32,6
411,971,105,56,37,55,32,7
3866,1001,94,56,27,55,32,8
3494,1002,81,56,15,55,32,9
3653,1002,74,56,14,55,32,10
3033,827,60,62,35,59,33,0
1737,848,54,61,29,56,33,1
1290,968,54,57,29,53,33,2
1325,849,52,61,28,56,33,3
2524,828,54,62,27,58,33,4
4061,883,29,59,15,57,33,5
2860,1006,30,55,14,56,33,6
4062,1056,30,55,14,55,33,7
800,1081,32,53,14,53,33,8
2020,951,58,57,40,57,33,9
3267,752,50,74,31,74,33,10
614,784,43,68,28,69,33,11
3942,821,49,64,37,65,33,12
2789,828,54,62,41,63,33,13
2843,828,49,62,36,63,33,14
2746,829,41,61,28,62,33,15
2717,829,29,62,16,63,33,16
2469,829,32,62,19,63,33,17
2432,829,37,62,24,63,33,18
1527,849,39,61,26,62,33,19
4061,821,34,62,21,63,33,20
1134,1025,43,56,22,55,34,0
1567,967,57,57,36,56,34,1
3103,948,48,57,27,56,34,2
757,969,51,57,37,56,34,3
2797,890,51,59,41,58,34,4
1566,849,35,61,27,60,34,5
2071,751,36,75,30,74,34,6
723,1081,39,53,32,52,34,7
684,1081,39,53,32,52,34,8
3617,1058,49,55,30,54,34,9
1180,968,55,57,30,56,34,10
1624,967,56,57,31,56,34,11
1736,967,56,57,31,56,34,12
1680,967,56,57,31,56,34,13
2688,528,128,128,25,63,36,0
1920,528,128,128,25,63,36,1
1536,528,128,128,25,63,36,2
1152,528,128,128,25,63,36,3
1024,528,128,128,25,63,36,4
896,528,128,128,25,63,36,5
1664,656,128,128,25,63,36,6
3950,480,128,128,25,63,36,7
0,528,128,128,25,63,36,8
512,528,128,128,25,63,36,9
640,528,128,128,25,63,36,10
1280,528,128,128,29,63,36,11
1408,528,128,128,29,63,36,12
1664,528,128,128,29,63,36,13
1792,528,128,128,25,63,36,14
2048,528,128,128,25,63,36,15
2176,528,128,128,25,63,36,16
3950,608,128,128,25,63,36,17
1536,656,128,128,34,63,36,18
2560,528,128,128,34,63,36,19
3328,624,128,128,34,63,36,20
1024,656,128,128,34,63,36,21
1152,656,128,128,34,63,36,22
2944,624,128,128,66,63,36,23
2816,624,128,128,66,63,36,24
3456,624,128,128,30,63,36,25
512,656,128,128,31,63,36,26
1792,656,128,128,31,63,36,27
1408,656,128,128,31,63,36,28
1280,656,128,128,31,63,36,29
896,656,128,128,31,63,36,30
768,656,128,128,25,61,36,31
640,656,128,128,34,63,36,32
1156,784,62,66,21,65,37,0
2388,750,44,80,22,79,37,1
2777,656,31,87,22,86,37,2
2243,750,40,82,30,81,37,3
2479,750,45,79,28,78,37,4
176,1028,56,55,36,54,37,5
2359,1062,75,54,44,53,37,6
535,1027,61,55,32,54,37,7
398,914,45,57,17,56,37,8
3949,944,41,57,17,56,37,9
371,971,40,57,17,56,37,10
3713,1058,43,55,17,54,37,11
1840,1024,45,56,17,55,37,12
1345,1080,44,54,17,53,37,13
328,971,43,57,17,56,37,14
3864,1057,51,55,14,54,37,15
2377,1165,14,18,6,8,38,0
2583,1165,14,18,6,8,38,1
803,1159,12,19,4,9,38,2
815,1134,11,20,3,10,38,3
4087,1111,9,20,1,10,38,4
815,1154,10,20,2,10,38,5
2366,1165,11,19,3,10,38,6
2353,1165,13,19,5,10,38,7
1176,1158,13,19,5,11,38,8
1162,1158,14,19,7,11,38,9
384,656,128,128,59,93,40,0
256,656,128,128,59,93,40,1
128,656,128,128,59,93,40,2
0,656,128,128,59,93,40,3
3712,624,128,128,59,93,40,4
3584,624,128,128,59,93,40,5
3200,624,128,128,59,93,40,6
3072,624,128,128,59,93,40,7
2432,528,128,128,62,73,40,8
384,528,128,128,85,90,40,9
256,528,128,128,65,95,40,10
128,528,128,128,69,127,40,11
768,528,128,128,69,127,40,12
2304,528,128,128,67,126,40,13
1920,192,192,192,82,123,41,0
1728,192,192,192,95,125,41,1
1344,192,192,192,95,125,41,2
1152,192,192,192,95,125,41,3
768,0,192,192,95,125,41,4
0,0,192,192,95,125,41,5
1152,0,192,192,95,125,41,6
1344,0,192,192,95,125,41,7
2304,0,192,192,95,125,41,8
3840,0,192,192,95,125,41,9
0,192,192,192,95,125,41,10
384,192,192,192,95,125,41,11
768,192,192,192,95,125,41,12
960,192,192,192,95,125,41,13
1536,192,192,192,95,125,41,14
2112,192,192,192,95,125,41,15
2688,192,192,192,95,125,41,16
2304,192,192,192,95,125,41,17
2496,192,192,192,91,125,41,18
192,0,192,192,92,125,41,19
384,0,192,192,95,125,41,20
576,0,192,192,93,125,41,21
960,0,192,192,100,125,41,22
1536,0,192,192,91,125,41,23
1728,0,192,192,92,124,41,24
1920,0,192,192,95,125,41,25
2112,0,192,192,95,125,41,26
2496,0,192,192,95,125,41,27
2688,0,192,192,95,125,41,28
2880,0,192,192,95,125,41,29
3072,0,192,192,95,125,41,30
3264,0,192,192,95,125,41,31
3456,0,192,192,101,113,41,32
3648,0,192,192,95,124,41,33
192,192,192,192,95,124,41,34
576,192,192,192,95,124,41,35
134,784,67,71,46,65,44,0
0,784,67,71,46,65,44,1
3689,752,67,71,46,65,44,2
3622,752,67,71,46,65,44,3
3756,752,67,71,46,65,44,4
1920,755,67,71,46,65,44,5
67,784,67,71,46,65,44,6
201,784,67,71,46,65,44,7
1580,384,158,144,70,98,44,10
2054,384,158,144,70,98,44,11
2212,384,158,144,70,98,44,12
2370,384,158,144,70,98,44,13
3002,480,158,144,70,98,44,14
3160,480,158,144,70,98,44,15
3318,480,158,144,70,98,44,16
3634,480,158,144,70,98,44,17
3476,480,158,144,70,98,44,18
2844,480,158,144,70,98,44,19
2686,384,158,144,70,98,44,20
2528,384,158,144,70,98,44,21
1896,384,158,144,70,98,44,22
1738,384,158,144,70,98,44,23
3792,480,158,144,70,98,44,24
1422,384,158,144,70,98,44,25
1264,384,158,144,70,98,44,26
1106,384,158,144,70,98,44,27
948,384,158,144,70,98,44,28
790,384,158,144,70,98,44,29
632,384,158,144,70,98,44,30
474,384,158,144,70,98,44,31
316,384,158,144,70,98,44,32
158,384,158,144,70,98,44,33
0,384,158,144,70,98,44,34
3828,336,158,144,70,98,44,35
3670,336,158,144,70,98,44,36
3512,336,158,144,70,98,44,37
3354,336,158,144,70,98,44,38
3196,336,158,144,70,98,44,39
3038,336,158,144,70,98,44,40
2880,336,158,144,70,98,44,41
3828,192,158,144,70,98,44,42
3670,192,158,144,70,98,44,43
3512,192,158,144,70,98,44,44
3354,192,158,144,70,98,44,45
3196,192,158,144,70,98,44,46
3038,192,158,144,70,98,44,47
2880,192,158,144,70,98,44,48
3796,1002,68,56,49,51,46,0
1015,968,55,57,37,53,46,1
1706,1080,53,53,34,52,46,2
285,1028,53,55,21,52,46,3
1757,909,73,58,31,51,46,4
1125,968,55,57,27,53,46,5
3940,736,53,85,30,78,46,6
3885,821,57,64,30,56,46,7
2044,829,41,62,16,56,46,8
955,969,47,57,23,47,46,9
444,913,55,58,23,52,46,10
718,911,61,58,27,49,46,11
3258,888,62,59,22,50,46,12
1681,909,76,58,29,49,46,13
900,911,58,58,29,51,46,14
2625,656,47,93,18,67,46,15
4045,736,47,85,15,80,46,16
3840,624,47,128,15,77,46,17
2015,656,48,95,15,75,46,18
1480,849,47,61,20,60,50,0
1959,891,50,59,26,58,50,1
3196,826,75,62,40,61,50,2
3131,1060,96,54,45,53,50,3
3682,1113,104,50,46,49,50,4
1064,1133,98,46,35,45,50,5
1389,1133,95,46,29,45,50,6
900,1133,54,47,19,46,50,7
3016,752,47,75,21,74,50,8
3832,823,45,63,31,56,51,0
892,784,38,67,24,56,51,1
2578,828,44,62,31,57,51,2
102,914,48,58,32,57,51,3
2990,889,54,59,33,58,51,4
1845,784,71,64,32,63,51,5
3575,1002,78,56,25,55,51,6
3733,945,75,57,21,56,51,7
943,851,44,60,14,58,51,8
761,1026,66,55,40,54,51,9
1959,950,61,57,35,56,51,10
2454,949,62,57,36,56,51,11
1504,910,63,58,37,56,51,12
3756,1058,43,55,26,55,52,0
232,1028,53,55,29,54,52,1
1141,1081,51,52,36,49,52,2
596,1081,47,53,26,52,52,3
3916,1112,40,51,20,51,52,4
2791,1116,44,47,20,48,52,5
3580,1113,56,51,24,54,52,6
1703,1024,46,56,19,59,52,7
59,1028,59,55,29,57,52,8
3606,886,67,59,38,62,52,9
1020,784,69,66,42,70,52,10
2360,830,72,61,45,65,52,11
158,855,72,59,45,63,52,12
2426,891,73,58,46,62,52,13
1242,850,72,60,45,64,52,14
1089,784,67,66,40,70,52,15
3524,1113,56,51,40,55,53,0
541,1082,50,51,34,56,53,1
762,1081,38,53,23,58,53,2
3362,1114,45,50,24,56,53,3
1192,1132,51,48,24,55,53,4
1089,1081,52,52,23,56,53,5
955,1026,47,55,21,59,53,6
3740,886,64,59,41,62,54,0
230,855,71,59,48,62,54,1
3991,884,70,59,47,62,54,2
1896,888,63,59,40,62,54,3
3196,888,62,59,39,62,54,4
3804,886,64,59,41,62,55,0
1441,910,63,58,44,62,55,1
2639,950,61,57,43,64,55,2
3488,825,50,62,36,67,55,3
2892,828,44,62,31,67,55,4
2000,829,44,62,31,66,55,5
895,851,48,60,38,65,55,6
1844,848,52,61,43,66,55,7
2746,890,51,59,40,65,55,8
3666,1058,47,55,34,62,55,9
3960,1056,51,55,27,62,55,10
264,1083,63,51,38,60,55,11
2153,832,65,61,44,69,55,12
449,784,50,70,32,78,55,13
2855,752,55,76,37,84,55,14
1218,784,56,66,38,74,55,15
2522,656,103,94,46,84,60,0
2213,656,103,94,48,84,60,1
2419,656,103,94,48,83,60,2
2110,656,103,94,48,83,60,3
2316,656,103,94,48,83,60,4
657,851,72,60,27,30,31001,0
3540,752,82,71,33,22,31001,10
4089,1134,1,1,0,0,5000,0
4088,1134,1,1,0,0,5001,0
4087,1134,1,1,0,0,5002,0
1388,1134,1,1,0,0,5000,10
1387,1134,1,1,0,0,5001,10
1386,1134,1,1,0,0,5002,10
1385,1134,1,1,0,0,5000,20
1191,1134,1,1,0,0,5001,20
1190,1134,1,1,0,0,5002,20
1189,1134,1,1,0,0,5010,0
4095,1132,1,1,0,0,5011,0
4087,1131,1,1,0,0,5012,0
4088,1131,1,1,0,0,5010,10
4089,1131,1,1,0,0,5011,10
4090,1131,1,1,0,0,5012,10
4091,1131,1,1,0,0,5010,20
4092,1131,1,1,0,0,5011,20
4093,1131,1,1,0,0,5012,20
4094,1131,1,1,0,0,5020,0
4095,1131,1,1,0,0,5020,10
4091,1134,1,1,0,0,5020,20
4088,1132,1,1,0,0,5030,0
4089,1132,1,1,0,0,5031,0
4090,1132,1,1,0,0,5032,0
4091,1132,1,1,0,0,5030,10
4092,1132,1,1,0,0,5031,10
4093,1132,1,1,0,0,5032,10
4094,1132,1,1,0,0,5030,20
4090,1134,1,1,0,0,5031,20
1189,1133,1,1,0,0,5032,20
1190,1133,1,1,0,0,5030,30
1191,1133,1,1,0,0,5031,30
4087,1133,1,1,0,0,5032,30
4088,1133,1,1,0,0,5030,40
4089,1133,1,1,0,0,5031,40
4090,1133,1,1,0,0,5032,40
4091,1133,1,1,0,0,5030,50
4092,1133,1,1,0,0,5031,50
4093,1133,1,1,0,0,5032,50
4094,1133,1,1,0,0,5040,0
4095,1133,1,1,0,0,5041,0
388,1134,1,1,0,0,5042,0
389,1134,1,1,0,0,5040,10
826,1134,1,1,0,0,5041,10
827,1134,1,1,0,0,5042,10
828,1134,1,1,0,0,5040,20
829,1134,1,1,0,0,5041,20
830,1134,1,1,0,0,5042,20
831,1134,1,1,0,0,5060,0
590,1178,64,32,0,0,5061,0
2050,1166,64,32,0,0,5062,0
1986,1166,64,32,0,0,5060,10
2519,1165,64,32,0,0,5061,10
2289,1165,64,32,0,0,5062,10
2225,1165,64,32,0,0,5070,0
654,1178,64,32,0,0,5071,0
1922,1165,64,32,0,0,5072,0
3608,1164,64,32,0,0,5070,10
3544,1164,64,32,0,0,5071,10
2161,1165,64,32,0,0,5072,10
718,1178,64,32,0,0,5070,20
1315,1178,64,32,0,0,5071,20
4087,1132,1,1,0,0,5072,20
