spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
387,179,36,33,17,32,11,1
424,179,30,33,19,32,176,4
455,179,30,33,16,32,1000,1
486,179,41,33,20,32,1002,2
528,179,35,33,17,32,1002,3
564,179,30,33,14,32,1002,4
595,179,30,33,16,32,5020,0
626,179,38,33,23,27,5040,0
665,179,38,33,16,22,5041,0
704,179,38,33,8,7,5042,0
743,179,30,32,17,35,41,2
774,179,30,32,16,36,196,1
805,179,34,32,19,32,1001,1
840,179,31,31,20,30,170,3
872,179,31,30,20,29,170,2
904,179,31,30,20,29,176,0
936,179,31,30,20,29,176,3
968,179,38,30,18,31,177,2
1007,179,38,30,19,34,177,6
1046,179,30,30,16,28,215,0
1077,179,30,30,10,26,215,2
1108,179,30,30,12,22,215,4
1139,179,30,30,17,25,215,6
1170,179,30,30,16,16,600,0
1201,179,40,30,16,30,1000,2
1242,179,32,30,19,30,1001,0
1275,179,34,30,20,27,5030,30
1310,179,34,30,16,22,5031,30
1345,179,34,30,8,7,5032,30
1380,179,35,30,23,23,5040,10
1416,179,38,30,23,24,5040,20
1455,179,34,30,16,29,5070,20
1490,179,35,27,17,24,70,2
1526,179,35,27,18,25,70,6
1562,179,46,15,23,7,411,0
1609,179,14,14,-6,-6,9000,0
1624,179,32,10,15,6,301,0
1657,179,10,10,4,0,777,0
