spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
2435,2692,97,83,54,59,8,2
2338,2692,97,83,54,59,8,3
2241,2692,97,83,54,59,8,4
1617,2692,97,83,54,59,8,5
1520,2692,97,83,54,59,8,6
1326,2692,97,83,54,59,8,7
1423,2692,97,83,54,59,8,8
97,2693,97,83,52,49,8,9
0,2693,97,83,50,46,8,10
1546,3013,68,77,30,62,9,0
1478,3013,68,77,30,62,9,1
3991,3003,68,77,30,62,9,2
1614,3013,68,77,30,62,9,3
1274,3013,68,77,30,62,9,4
1342,3013,68,77,30,62,9,5
1410,3013,68,77,28,62,9,6
3408,3577,49,47,20,38,10,0
3022,3578,49,47,20,38,10,1
4045,3622,49,47,20,38,10,2
3408,3624,49,47,20,38,10,3
3022,3625,49,47,20,38,10,4
2053,3637,49,47,20,38,10,5
2102,3637,49,47,20,38,10,6
4045,3575,49,47,20,38,10,7
3290,2518,88,86,48,66,11,0
3202,2518,88,86,48,66,11,1
3114,2518,88,86,48,66,11,2
3026,2518,88,86,48,66,11,3
2938,2518,88,86,48,66,11,4
2850,2518,88,86,48,66,11,5
3382,2516,88,86,48,66,11,6
3798,2510,88,86,48,66,11,7
3534,2510,88,86,48,66,11,8
3710,2510,88,86,48,66,11,9
3622,2510,88,86,48,66,11,10
3932,2507,88,86,48,66,11,11
2074,2434,88,86,48,66,11,12
1310,2520,88,86,48,66,11,13
1898,2434,88,86,48,66,11,14
1810,2434,88,86,48,66,11,15
1310,2434,88,86,48,66,11,16
1986,2434,88,86,48,66,11,17
270,3517,111,61,46,56,12,0
159,3517,111,61,46,56,12,1
2407,3516,111,61,46,56,12,2
2296,3516,111,61,46,56,12,3
2185,3516,111,61,46,56,12,4
555,3578,111,61,46,56,12,5
2742,3517,111,61,46,56,12,6
2853,3517,111,61,46,56,12,7
666,3578,111,61,46,56,12,8
2964,3517,111,61,46,56,12,9
714,3517,111,61,46,56,12,10
3186,3577,111,61,46,56,12,11
3075,3577,111,61,46,56,12,12
2518,3577,111,61,46,56,12,13
2053,3578,89,59,30,53,13,0
1519,3578,89,59,30,53,13,1
2718,3578,89,59,30,53,13,2
1697,3578,89,59,30,53,13,3
2807,3578,89,59,30,53,13,4
2629,3578,89,59,30,53,13,5
1608,3578,89,59,30,53,13,6
1786,3578,89,59,30,53,13,7
1875,3578,89,59,30,53,13,8
1964,3578,89,59,30,53,13,9
2816,3165,104,74,35,63,14,0
2088,3165,104,74,35,63,14,1
2192,3165,104,74,35,63,14,2
2296,3165,104,74,35,63,14,3
2400,3165,104,74,35,63,14,4
2504,3165,104,74,35,63,14,5
2608,3165,104,74,35,63,14,6
2712,3165,104,74,35,63,14,7
3500,3447,121,67,39,60,15,0
1984,3383,121,67,39,60,15,1
2105,3383,121,67,39,60,15,2
2226,3383,121,67,39,60,15,3
2347,3383,121,67,39,60,15,4
2468,3383,121,67,39,60,15,5
1512,3384,121,67,39,60,15,6
1633,3384,121,67,39,60,15,7
1754,3384,121,67,39,60,15,8
1212,2935,87,78,40,67,16,0
1125,2935,87,78,40,67,16,1
1038,2935,87,78,40,67,16,2
951,2935,87,78,40,67,16,3
1299,2935,87,78,40,67,16,4
3193,2934,87,78,40,67,16,5
777,2935,87,78,40,67,16,6
690,2935,87,78,40,67,16,7
3847,2925,87,78,40,67,16,8
864,2935,87,78,40,67,16,9
1326,2775,104,81,52,61,17,0
714,2775,104,81,52,61,17,1
1130,2775,104,81,52,61,17,2
818,2775,104,81,52,61,17,3
610,2775,104,81,52,61,17,4
506,2775,104,81,52,61,17,5
402,2775,104,81,52,61,17,6
298,2775,104,81,52,61,17,7
1430,2775,104,81,52,61,17,8
194,2775,104,81,52,61,17,9
1540,3166,80,73,33,66,18,0
862,3239,80,73,33,66,18,1
4000,3232,80,73,33,66,18,2
782,3239,80,73,33,66,18,3
702,3239,80,73,33,66,18,4
622,3239,80,73,33,66,18,5
542,3239,80,73,33,66,18,6
462,3239,80,73,33,66,18,7
3089,2774,115,81,52,70,19,0
3943,2763,115,81,52,70,19,1
3353,2766,115,81,52,70,19,2
3468,2766,115,81,52,70,19,3
3583,2766,115,81,52,70,19,4
3698,2766,115,81,52,70,19,5
2629,2774,115,81,52,70,19,6
2744,2774,115,81,52,70,19,7
2859,2774,115,81,52,70,19,8
2974,2774,115,81,52,70,19,9
3204,2774,115,81,52,70,19,10
3189,2689,82,85,39,71,20,0
3107,2689,82,85,39,71,20,1
1244,2691,82,85,39,71,20,2
3271,2689,82,85,39,71,20,3
1734,2690,82,85,39,71,20,4
1816,2690,82,85,39,71,20,5
1898,2690,82,85,39,71,20,6
1980,2690,82,85,39,71,20,7
2062,2690,82,85,39,71,20,8
1652,2607,82,85,39,71,20,9
3025,2689,82,85,39,71,20,10
1697,3637,89,53,41,41,21,0
1786,3637,89,53,41,41,21,1
1964,3637,89,53,41,41,21,2
1875,3637,89,53,41,41,21,3
1608,3637,89,53,41,41,21,4
1519,3637,89,53,41,41,21,5
0,3637,89,53,41,41,21,6
3956,3636,89,53,41,41,21,7
3832,2763,111,82,42,70,22,0
305,2693,111,82,44,70,22,1
416,2693,111,82,47,70,22,2
527,2693,111,82,49,70,22,3
638,2693,111,82,46,74,22,4
749,2693,111,82,42,72,22,5
860,2693,111,82,42,70,22,6
971,2693,111,82,42,70,22,7
1082,2693,111,82,42,70,22,8
194,2693,111,82,42,70,22,9
660,2608,132,85,63,71,25,0
2852,2604,132,85,63,71,25,1
2720,2604,132,85,63,71,25,2
3734,2596,132,85,63,71,25,3
3602,2596,132,85,63,71,25,4
3470,2596,132,85,63,71,25,5
3886,2593,132,85,63,71,25,6
1124,2523,132,85,63,71,25,7
992,2523,132,85,63,71,25,8
2158,2607,132,85,63,71,25,9
528,2608,132,85,63,71,25,10
396,2608,132,85,63,71,25,11
264,2608,132,85,63,71,25,12
132,2608,132,85,63,71,25,13
0,2608,132,85,63,71,25,14
2554,2607,132,85,63,71,25,15
2422,2607,132,85,63,71,25,16
2290,2607,132,85,63,71,25,17
1520,2607,132,85,63,71,25,18
1388,2607,132,85,63,71,25,19
1256,2606,132,85,63,71,25,20
2026,2605,132,85,63,71,25,21
1894,2605,132,85,63,71,25,22
1762,2605,132,85,63,71,25,23
3248,2604,132,85,63,71,25,24
3116,2604,132,85,63,71,25,25
2984,2604,132,85,63,71,25,26
728,2523,132,85,63,71,25,27
860,2523,132,85,63,71,25,28
1337,3312,191,71,60,60,26,0
1904,3312,191,71,60,60,26,1
2286,3312,191,71,60,60,26,2
2095,3312,191,71,57,60,26,3
1146,3312,191,71,57,60,26,4
955,3312,191,71,57,60,26,5
764,3312,191,71,57,60,26,6
573,3312,191,71,61,60,26,7
382,3312,191,71,61,60,26,8
191,3312,191,71,61,60,26,9
0,3312,191,71,60,60,26,10
2903,3311,191,71,25,60,26,11
2712,3311,191,71,25,60,26,12
3228,3307,191,71,25,60,26,13
3727,3305,191,71,25,60,26,14
2477,3312,191,71,25,60,26,15
3536,3305,191,71,25,60,26,16
922,2775,104,81,28,57,26,30
1026,2775,104,81,27,59,26,31
1116,2345,124,89,48,57,27,0
2166,2342,124,89,48,57,27,1
0,2345,124,89,48,57,27,2
124,2345,124,89,48,57,27,3
248,2345,124,89,48,57,27,4
372,2345,124,89,48,57,27,5
496,2345,124,89,48,57,27,6
620,2345,124,89,48,57,27,7
744,2345,124,89,48,57,27,8
868,2345,124,89,48,57,27,9
992,2345,124,89,48,57,27,10
3962,2329,124,89,48,57,27,11
3538,3232,154,73,27,60,28,0
3692,3232,154,73,32,60,28,1
3846,3232,154,73,32,60,28,2
3228,3234,154,73,32,60,28,3
3382,3234,154,73,32,60,28,4
2920,3238,154,73,32,60,28,5
3074,3238,154,73,32,60,28,6
0,3239,154,73,32,60,28,7
154,3239,154,73,33,60,28,8
154,3166,154,73,33,60,28,9
1386,3166,154,73,32,60,28,10
1232,3166,154,73,27,60,28,11
1078,3166,154,73,35,60,29,0
308,3239,154,73,35,60,29,1
924,3166,154,73,35,60,29,2
770,3166,154,73,35,60,29,3
616,3166,154,73,35,60,29,4
462,3166,154,73,35,60,29,5
308,3166,154,73,35,60,29,6
0,3166,154,73,35,60,29,7
3074,3165,154,73,35,60,29,8
2920,3165,154,73,25,60,29,9
1776,1070,179,130,72,124,30,0
1597,1070,179,130,72,124,30,1
1418,1070,179,130,72,124,30,2
1239,1070,179,130,72,124,30,3
1060,1070,179,130,72,124,30,4
881,1070,179,130,72,124,30,5
702,1070,179,130,72,124,30,6
523,1070,179,130,72,124,30,7
344,1070,179,130,72,124,30,8
165,1070,179,130,72,124,30,9
2313,1070,179,130,72,124,30,10
2492,1070,179,130,72,124,30,11
1955,1070,179,130,72,124,30,12
2134,1070,179,130,72,124,30,13
2940,2144,166,101,69,93,31,0
304,2148,166,101,69,93,31,1
470,2148,166,101,69,93,31,2
636,2148,166,101,69,93,31,3
802,2148,166,101,69,93,31,4
968,2148,166,101,69,93,31,5
1134,2148,166,101,69,93,31,6
1300,2148,166,101,69,93,31,7
1632,2148,166,101,69,93,31,8
1798,2148,166,101,69,93,31,9
0,2152,166,101,69,93,31,10
3724,2228,166,101,69,93,31,11
3890,2228,166,101,69,93,31,12
3460,2234,166,101,69,93,31,13
3106,2236,166,101,69,93,31,14
3272,2236,166,101,69,93,31,15
2774,2144,166,101,69,93,31,16
2138,2144,152,106,80,97,32,0
0,2046,152,106,80,97,32,1
152,2046,152,106,80,97,32,2
3816,2122,152,106,80,97,32,3
3572,2128,152,106,80,97,32,4
3156,2130,152,106,80,97,32,5
3308,2130,152,106,80,97,32,6
1986,2144,152,106,80,97,32,7
2290,2144,152,106,80,97,32,8
1992,2520,182,85,64,59,33,0
1810,2520,182,85,64,59,33,1
1398,2522,182,85,64,59,33,2
1580,2522,182,85,64,59,33,3
2174,2522,182,85,64,59,33,4
2356,2522,182,85,64,59,33,5
2538,2522,182,85,64,59,33,6
0,2523,182,85,64,59,33,7
182,2523,182,85,64,59,33,8
364,2523,182,85,64,59,33,9
546,2523,182,85,64,59,33,10
128,1584,160,122,80,103,34,0
2990,1582,160,122,80,103,34,1
3606,1560,160,122,80,103,34,2
3766,1560,160,122,80,103,34,3
3926,1560,160,122,80,103,34,4
2510,1582,160,122,80,103,34,5
2670,1582,160,122,80,103,34,6
2830,1582,160,122,80,103,34,7
3150,1582,160,122,80,103,34,8
1742,1456,128,128,51,65,35,0
3350,1534,128,128,51,65,35,1
0,1473,128,128,51,65,35,2
3478,1534,128,128,51,65,35,3
1870,1456,128,128,51,65,35,4
1998,1456,128,128,51,65,35,5
2126,1456,128,128,51,65,35,6
2254,1456,128,128,51,65,35,7
2382,1456,128,128,51,65,35,8
1466,2148,166,101,69,93,36,0
2442,2144,166,101,69,93,36,1
2608,2144,166,101,69,93,36,2
905,2608,113,85,50,69,38,0
792,2608,113,85,52,69,38,1
1018,2608,113,85,52,69,38,2
1131,2608,113,85,52,69,38,3
3866,2678,113,85,50,69,38,4
3979,2678,113,85,54,69,38,5
3380,2681,113,85,54,69,38,6
3493,2681,113,85,54,69,38,7
3606,2681,113,85,54,69,38,8
3719,2681,113,85,54,69,38,9
2686,2689,113,85,54,69,38,10
2799,2689,113,85,60,69,38,11
2912,2689,113,85,63,69,38,12
1930,2775,132,80,51,66,39,0
3943,2844,132,80,51,66,39,1
3715,2847,132,80,51,66,39,2
3451,2847,132,80,51,66,39,3
3319,2847,132,80,51,66,39,4
1534,2855,132,80,51,66,39,5
0,2776,132,80,51,66,39,6
1666,2855,132,80,51,66,39,7
2458,2775,132,80,51,66,39,8
2326,2775,132,80,51,66,39,9
2194,2775,132,80,51,66,39,10
2062,2775,132,80,51,66,39,11
1798,2775,132,80,51,66,39,12
1534,2775,132,80,51,66,39,13
3583,2847,132,80,51,66,39,14
1666,2775,132,80,51,66,39,15
688,2249,174,96,35,89,40,0
862,2249,174,96,35,89,40,1
2442,2245,174,96,35,89,40,2
1210,2249,174,96,35,89,40,3
1384,2249,174,96,35,89,40,4
2790,2245,174,96,35,89,40,5
2616,2245,174,96,35,89,40,6
1036,2249,174,96,35,89,40,7
514,2249,174,96,35,89,40,8
340,2249,174,96,35,89,40,9
166,2249,174,96,35,89,40,10
1392,3090,232,76,51,67,41,0
3560,3156,232,76,50,67,41,1
3792,3156,232,76,50,67,41,2
232,3090,232,76,48,67,41,3
3074,3089,232,76,48,67,41,4
2842,3089,232,76,48,67,41,5
2610,3089,232,76,51,67,41,6
2378,3089,232,76,51,67,41,7
1160,3090,232,76,51,67,41,8
1914,3089,232,76,51,67,41,9
1682,3089,232,76,46,67,41,10
3328,3082,232,76,43,67,41,11
3759,3080,232,76,43,67,41,12
2146,3089,232,76,46,67,41,13
0,3090,232,76,48,67,41,14
464,3090,232,76,50,67,41,15
696,3090,232,76,49,67,41,16
928,3090,232,76,48,67,41,17
1856,3165,232,76,49,67,41,18
1624,3165,232,76,49,67,41,19
3306,3158,232,76,51,67,41,20
3438,2335,152,92,40,82,42,0
2014,2250,152,92,40,82,42,1
2166,2250,152,92,40,82,42,2
3268,2337,152,92,40,82,42,3
2014,2342,152,92,40,82,42,4
1710,2249,152,92,40,82,42,5
2774,2341,152,92,40,82,42,6
1558,2249,152,92,39,82,42,7
1862,2250,152,92,39,82,42,8
0,2253,152,92,39,82,42,9
3658,2329,152,92,39,82,42,10
3810,2329,152,92,40,82,42,11
2964,2337,152,92,40,82,42,12
1862,2342,152,92,40,82,42,13
2622,2341,152,92,40,82,42,14
2470,2341,152,92,40,82,42,15
2318,2341,152,92,40,82,42,16
1710,2341,152,92,40,82,42,17
1558,2341,152,92,40,82,42,18
3116,2337,152,92,40,82,42,19
1791,2042,195,106,76,96,43,0
621,1936,195,106,76,96,43,1
816,1936,195,106,76,96,43,2
3182,2024,195,106,76,96,43,3
2376,2038,195,106,76,96,43,4
2571,2038,195,106,76,96,43,5
1596,2042,195,106,76,96,43,6
1401,2042,195,106,76,96,43,7
1206,2042,195,106,76,96,43,8
1011,2042,195,106,76,96,43,9
816,2042,195,106,76,96,43,10
621,2042,195,106,76,96,43,11
426,2042,195,106,76,96,43,12
2961,2038,195,106,70,96,43,13
2766,2038,195,106,67,96,43,14
3621,2022,195,106,59,96,43,15
3895,2016,195,106,59,96,43,16
1791,1936,195,106,59,96,43,17
1596,1936,195,106,59,96,43,18
1401,1936,195,106,59,96,43,19
1206,1936,195,106,59,96,43,20
1011,1936,195,106,59,96,43,21
426,1936,195,106,59,96,43,22
2181,2038,195,106,59,96,43,23
1986,2038,195,106,59,96,43,24
3377,2024,195,106,76,96,43,25
434,0,434,214,71,199,44,0
868,0,434,214,71,199,44,1
1302,0,434,214,71,199,44,2
1736,0,434,214,71,199,44,3
2170,0,434,214,71,199,44,4
3472,0,434,214,71,199,44,5
0,214,434,214,71,199,44,6
434,214,434,214,71,199,44,7
868,214,434,214,71,199,44,8
1302,214,434,214,71,199,44,9
1736,214,434,214,71,199,44,10
2170,214,434,214,71,199,44,11
2604,214,434,214,71,199,44,12
1302,856,434,214,71,199,44,13
1736,856,434,214,71,199,44,14
2170,856,434,214,71,199,44,15
2604,856,434,214,71,199,44,16
3038,856,434,214,71,199,44,17
868,856,434,214,71,199,44,18
0,0,434,214,71,199,44,19
434,856,434,214,71,199,44,20
0,856,434,214,71,199,44,21
3472,642,434,214,71,199,44,22
3038,642,434,214,71,199,44,23
2604,642,434,214,71,199,44,24
2170,642,434,214,71,199,44,25
1736,642,434,214,71,199,44,26
1302,642,434,214,71,199,44,27
868,642,434,214,71,199,44,28
434,642,434,214,71,199,44,29
0,642,434,214,71,199,44,30
3472,428,434,214,71,199,44,31
3038,428,434,214,71,199,44,32
2604,428,434,214,71,199,44,33
2170,428,434,214,71,199,44,34
1736,428,434,214,71,199,44,35
1302,428,434,214,71,199,44,36
868,428,434,214,71,199,44,37
434,428,434,214,71,199,44,38
0,428,434,214,71,199,44,39
3472,214,434,214,71,199,44,40
3038,214,434,214,71,199,44,41
3038,0,434,214,71,199,44,42
2604,0,434,214,71,199,44,43
288,1584,199,120,64,98,46,0
487,1584,199,120,64,98,46,1
686,1584,199,120,64,98,46,2
885,1584,199,120,64,98,46,3
1084,1584,199,120,64,98,46,4
1283,1584,199,120,64,98,46,5
1482,1584,199,120,64,98,46,6
1681,1584,199,120,64,98,46,7
1880,1584,199,120,64,98,46,8
2079,1584,199,120,64,98,46,9
2278,1584,199,120,64,98,46,10
3310,1662,199,120,64,98,46,11
3509,1682,199,120,64,98,46,12
3708,1682,199,120,64,98,46,13
288,1704,199,120,64,98,46,14
487,1704,199,120,64,98,46,15
686,1704,199,120,64,98,46,16
885,1704,199,120,64,98,46,17
1084,1704,199,120,64,98,46,18
1283,1704,199,120,64,98,46,19
1482,1704,199,120,64,98,46,20
1681,1704,199,120,64,98,46,21
1880,1704,199,120,64,98,46,22
2293,1200,152,128,60,96,47,0
2671,1070,152,128,60,96,47,1
2445,1200,152,128,60,96,47,2
2823,1070,152,128,60,96,47,3
2975,1070,152,128,60,96,47,4
3127,1070,152,128,60,96,47,5
3279,1070,152,128,60,96,47,6
3431,1150,152,128,60,96,47,7
3583,1150,152,128,60,96,47,8
3735,1176,152,128,67,96,47,9
3887,1176,152,128,67,96,47,10
2671,1198,152,128,67,96,47,11
2823,1198,152,128,67,96,47,12
2975,1198,152,128,67,96,47,13
3127,1198,152,128,67,96,47,14
3279,1198,152,128,65,96,47,15
165,1200,152,128,66,96,47,16
317,1200,152,128,65,96,47,17
469,1200,152,128,65,96,47,18
621,1200,152,128,65,96,47,19
773,1200,152,128,65,96,47,20
925,1200,152,128,108,96,47,21
1077,1200,152,128,108,96,47,22
1229,1200,152,128,108,96,47,23
1381,1200,152,128,108,96,47,24
1533,1200,152,128,108,96,47,25
1685,1200,152,128,108,96,47,26
1837,1200,152,128,108,96,47,27
1989,1200,152,128,108,96,47,28
2141,1200,152,128,108,96,47,29
728,3013,182,77,53,67,48,0
546,3013,182,77,53,67,48,1
364,3013,182,77,53,67,48,2
910,3013,182,77,53,67,48,3
3577,3005,182,77,53,67,48,4
1872,3012,182,77,53,67,48,5
2964,2935,182,77,53,67,48,6
3809,3003,182,77,53,67,48,7
3395,3005,182,77,53,67,48,8
1092,3013,182,77,53,67,48,9
2782,2935,182,77,53,67,48,10
2600,2935,182,77,53,67,48,11
2418,2935,182,77,53,67,48,12
1872,2935,182,77,53,67,48,13
182,3013,182,77,53,67,48,14
0,3013,182,77,43,67,48,15
3146,3012,182,77,53,67,48,16
2964,3012,182,77,53,67,48,17
2782,3012,182,77,53,67,48,18
2600,3012,182,77,53,67,48,19
2418,3012,182,77,53,67,48,20
2236,3012,182,77,53,67,48,21
2054,3012,182,77,53,67,48,22
2236,2935,182,77,53,67,48,23
2054,2935,182,77,53,67,48,24
3967,882,109,132,4,57,50,0
3967,1014,109,132,4,48,50,1
1134,2434,88,89,57,85,51,0
1046,2434,88,89,57,85,51,1
958,2434,88,89,57,85,51,2
870,2434,88,89,57,85,51,3
782,2434,88,89,57,85,51,4
694,2434,88,89,57,85,51,5
606,2434,88,89,57,85,51,6
518,2434,88,89,57,85,51,7
430,2434,88,89,57,85,51,8
342,2434,88,89,57,85,51,9
1222,2434,88,89,57,85,51,10
2451,1704,186,112,58,92,52,1
2637,1704,186,112,61,92,52,2
2823,1704,186,112,69,92,52,3
3009,1704,186,112,69,92,52,4
0,1706,186,112,69,92,52,5
3195,1782,186,112,69,92,52,6
2265,1816,186,112,72,92,52,7
3009,1816,186,112,73,92,52,8
0,1818,186,112,75,92,52,9
1674,1824,186,112,74,92,52,10
1488,1824,186,112,74,92,52,11
1302,1824,186,112,74,92,52,12
1116,1824,186,112,74,92,52,13
930,1824,186,112,74,92,52,14
744,1824,186,112,74,92,52,15
558,1824,186,112,71,92,52,16
2265,1704,186,112,71,92,52,17
2079,1704,186,112,71,92,52,18
3907,1682,186,112,71,92,52,19
186,1824,186,112,71,92,52,20
372,1824,186,112,71,92,52,21
2079,1816,186,112,71,92,52,22
3567,1802,186,112,71,92,52,23
3381,1802,186,112,71,92,52,24
3907,1794,186,112,71,92,52,25
1860,1824,186,112,71,92,52,26
2451,1816,186,112,71,92,52,27
2637,1816,186,112,71,92,52,28
2823,1816,186,112,71,92,52,29
3016,3382,58,71,30,62,53,0
2958,3382,58,71,30,62,53,1
2900,3382,58,71,30,62,53,2
2842,3382,58,71,30,62,53,3
2784,3382,58,71,30,62,53,4
2726,3382,58,71,30,62,53,5
2668,3382,58,71,30,62,53,6
3442,3378,58,71,30,62,53,7
3384,3378,58,71,30,62,53,8
3326,3378,58,71,30,62,53,9
3268,3378,58,71,30,62,53,10
3210,3378,58,71,30,62,53,11
3094,3311,58,71,30,62,53,12
3477,3307,58,71,30,62,53,13
3419,3307,58,71,30,62,53,14
4034,3305,58,71,30,62,53,15
3883,3376,58,71,30,62,53,16
3918,3305,58,71,30,62,53,17
1846,3241,58,72,29,65,54,0
1788,3241,58,72,29,65,54,1
1730,3241,58,72,29,65,54,2
4077,3376,13,52,6,46,55,0
4072,2218,16,96,8,95,56,0
3642,2234,16,96,8,95,56,1
4056,2218,16,96,8,95,56,2
1964,2148,16,96,8,95,56,3
4072,2122,16,96,8,95,56,4
4056,2122,16,96,8,95,56,5
3626,2234,16,96,8,95,56,6
3999,3376,58,71,27,58,57,0
3976,3305,58,71,27,58,57,1
3152,3311,58,71,27,58,57,2
1528,3313,58,71,27,58,57,3
3709,3376,58,71,27,58,57,4
3767,3376,58,71,27,58,57,5
3825,3376,58,71,27,58,57,6
