spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
2688,1545,96,96,33,60,51,1
2592,1545,96,96,22,69,51,2
2496,1545,96,96,22,69,51,3
2400,1545,96,96,27,57,51,10
2304,1545,96,96,26,61,51,11
2208,1545,96,96,23,66,51,12
2112,1545,96,96,52,88,60,0
2016,1545,96,96,33,63,60,1
1920,1545,96,96,34,54,60,2
516,2144,129,64,61,63,200,0
0,2144,129,64,58,63,200,1
1188,2129,129,64,55,63,200,2
3394,2128,113,72,52,63,200,3
3507,2128,113,72,49,63,200,4
1059,2129,129,64,55,63,200,5
930,2129,129,64,54,63,200,6
801,2129,129,64,54,63,20,10
672,2129,129,64,54,63,20,11
387,2144,129,64,54,63,20,12
3281,2128,113,72,23,63,20,13
3620,2128,113,72,27,70,20,14
3820,2128,129,69,55,66,20,15
1317,2129,129,64,57,63,20,20
1446,2129,129,64,57,63,20,21
3168,2128,113,72,25,71,20,22
129,2144,129,64,54,63,20,23
258,2144,129,64,52,63,20,24
1696,105,124,104,62,95,211,0
1572,105,124,104,62,95,211,1
1448,105,124,104,62,95,211,2
1324,105,124,104,62,95,211,20
1200,105,124,104,72,89,211,3
1076,105,124,104,68,83,211,4
952,105,124,104,63,86,211,5
3930,104,124,104,63,86,211,6
3806,104,124,104,64,92,211,7
3682,104,124,104,62,96,211,8
3930,0,124,104,64,94,211,9
3806,0,124,104,64,93,211,10
1820,105,124,104,65,93,211,11
3682,0,124,104,65,93,211,12
3757,2264,1,1,0,0,5000,0
1824,1545,96,96,31,90,222,0
3072,1065,96,96,31,94,222,1
2976,1065,96,96,28,95,222,2
2880,1065,96,96,26,94,222,3
2784,1065,96,96,26,92,222,4
2688,1065,96,96,30,94,222,5
2592,1065,96,96,30,94,222,6
2496,1065,96,96,30,94,222,7
2400,1065,96,96,31,94,222,8
2304,1065,96,96,29,92,222,9
2208,1065,96,96,37,93,222,10
2112,1065,96,96,34,93,222,11
2016,1065,96,96,39,93,222,12
1920,1065,96,96,35,94,222,13
1824,1065,96,96,36,91,222,14
3733,2128,87,72,48,68,222,15
1408,2257,64,64,31,56,223,0
1344,2257,64,64,30,63,70,0
1280,2257,64,64,30,63,70,1
1216,2257,64,64,30,63,70,2
645,2193,72,64,43,63,70,3
3384,2200,72,64,42,63,70,4
717,2193,72,64,41,63,70,5
789,2193,72,64,29,63,70,6
861,2193,72,64,28,63,70,7
933,2193,72,64,29,63,70,8
1005,2193,72,64,29,63,70,9
1077,2193,72,64,29,63,70,10
1149,2193,72,64,29,63,70,11
1221,2193,72,64,30,63,70,12
1293,2193,72,64,30,63,70,13
1365,2193,72,64,30,63,70,14
1437,2193,72,64,30,63,70,15
1509,2193,72,64,27,49,70,16
3820,2197,72,64,43,55,70,17
3892,2197,72,64,44,57,70,18
3964,2197,72,64,14,54,70,19
3168,2200,72,64,41,53,70,20
3240,2200,72,64,44,53,70,21
3648,976,96,96,62,64,80,0
3552,976,96,96,72,67,80,1
3456,976,96,96,75,72,80,2
3360,976,96,96,71,67,80,3
3264,976,96,96,60,57,80,4
3168,976,96,96,49,85,80,5
3072,969,96,96,46,91,80,6
2976,969,96,96,16,77,80,7
2880,969,96,96,16,74,80,8
1300,689,96,96,12,78,80,9
800,593,137,96,132,88,80,11
937,593,137,96,132,88,80,12
1074,593,137,96,134,86,80,13
1348,593,137,96,133,88,80,14
1211,593,137,96,135,88,80,15
1396,689,96,96,30,100,224,0
1492,689,96,96,27,103,224,1
1588,689,96,96,21,103,224,2
0,704,96,96,19,103,224,3
96,704,96,96,24,101,224,4
192,704,96,96,26,101,224,100
288,704,96,96,23,103,224,5
384,704,96,96,25,102,224,6
480,704,96,96,28,104,224,7
576,704,96,96,26,103,224,8
1684,777,96,96,28,103,224,9
1780,777,96,96,27,103,224,10
1876,777,96,96,36,89,225,0
1972,777,96,96,37,90,225,1
2068,777,96,96,38,94,225,2
2164,777,96,96,38,92,225,3
2260,777,96,96,38,94,225,4
2356,777,96,96,39,94,225,5
2452,777,96,96,43,93,225,6
3312,2200,72,64,40,66,225,10
2644,777,96,96,31,92,225,15
2740,777,96,96,35,92,2424,0
2836,777,96,96,36,92,2424,1
2932,777,96,96,31,93,2424,2
3028,777,96,96,34,94,2424,3
3124,777,96,96,33,94,2424,4
3220,784,96,96,24,94,2424,5
2349,2217,64,64,26,54,300,0
2285,2217,64,64,26,54,300,1
2221,2217,64,64,26,54,300,2
2157,2217,64,64,26,54,300,3
2093,2217,64,64,26,54,300,4
2029,2217,64,64,26,54,300,5
1965,2217,64,64,32,63,300,6
1901,2217,64,64,32,63,300,7
1837,2217,64,64,32,63,300,8
1773,2217,64,64,32,63,300,9
1709,2217,64,64,32,63,300,10
192,2272,64,64,32,63,300,11
1581,2217,64,64,32,63,300,12
576,2208,64,64,32,63,300,13
1088,2257,64,64,32,63,300,14
448,2208,64,64,32,63,300,15
384,2208,64,64,32,63,300,16
320,2208,64,64,32,63,300,17
256,2208,64,64,32,63,300,18
192,2208,64,64,32,63,300,19
128,2208,64,64,32,63,300,20
64,2208,64,64,32,63,300,21
0,2208,64,64,32,63,301,0
3712,2200,64,64,32,63,301,1
3648,2200,64,64,32,63,301,2
3584,2200,64,64,32,63,301,3
3520,2200,64,64,32,63,301,4
3456,2200,64,64,32,63,301,5
512,2208,64,64,32,63,301,6
2413,2217,64,64,32,63,301,7
2477,2217,64,64,32,63,301,8
2541,2217,64,64,32,63,301,9
2605,2217,64,64,32,63,301,10
2669,2217,64,64,32,63,301,11
2733,2217,64,64,32,63,301,12
832,2257,64,64,32,63,301,13
896,2257,64,64,32,63,301,14
960,2257,64,64,32,63,301,15
1024,2257,64,64,32,63,301,16
1152,2257,64,64,32,63,301,17
1645,2217,64,64,32,63,301,18
1472,2257,64,64,32,63,301,19
3840,2261,64,64,32,63,301,20
3360,880,96,96,27,93,91,0
3456,880,96,96,29,94,91,1
3552,880,96,96,15,93,91,2
3648,880,96,96,16,94,91,3
3744,880,96,96,16,93,91,4
3904,2261,64,64,31,63,6210,0
3968,2261,64,64,31,63,6210,1
4032,2261,64,64,31,63,6210,2
3117,2264,64,64,31,63,6210,3
864,881,96,96,30,94,95,0
960,881,96,96,30,94,95,1
1056,881,96,96,31,94,95,2
1152,881,96,96,31,94,95,3
1248,881,96,96,26,97,212,0
1344,881,96,96,25,96,212,1
1440,881,96,96,29,98,212,2
1536,881,96,96,18,91,212,3
0,896,96,96,43,89,212,4
96,896,96,96,45,91,212,5
192,896,96,96,23,95,96,0
288,896,96,96,23,95,96,1
384,896,96,96,23,95,96,2
480,896,96,96,23,95,96,3
576,896,96,96,23,95,96,4
1632,969,96,96,23,95,96,5
3181,2264,64,64,36,67,305,0
3245,2264,64,64,36,67,305,1
3309,2264,64,64,34,65,305,2
3373,2264,64,64,34,65,305,3
2112,969,96,96,33,94,400,0
2208,969,96,96,34,93,400,1
2304,969,96,96,34,91,400,2
2400,969,96,96,37,91,400,3
2496,969,96,96,37,91,400,4
2592,969,96,96,66,95,400,5
2688,969,96,96,66,95,400,6
2784,969,96,96,66,95,400,7
712,689,98,96,45,95,7000,0
3997,688,98,96,49,95,7000,1
3899,688,98,96,51,95,7000,2
3801,688,98,96,51,95,7000,3
3703,688,98,96,51,95,7000,4
3605,688,98,96,51,95,7000,5
3507,688,98,96,37,94,7000,6
3409,688,98,96,37,94,7000,7
3311,688,98,96,37,94,7000,8
3213,681,98,96,58,84,7000,9
3115,681,98,96,59,84,7000,10
3017,681,98,96,57,92,7000,11
2919,681,98,96,62,93,7000,12
2821,681,98,96,31,92,7000,13
1104,689,98,96,33,91,7000,14
2625,681,98,96,33,91,7000,15
2527,681,98,96,61,91,7000,16
2429,681,98,96,62,90,7000,17
2331,681,98,96,63,90,7000,18
2233,681,98,96,65,92,7000,19
2135,681,98,96,68,93,7000,20
2037,681,98,96,70,92,7000,21
1939,681,98,96,70,90,7000,22
1841,681,98,96,34,93,7000,23
1743,681,98,96,33,94,7000,24
614,608,98,96,33,94,7000,25
516,608,98,96,57,91,7000,26
2723,681,98,96,58,90,7000,27
810,689,98,96,59,89,7000,28
908,689,98,96,35,95,7000,29
1006,689,98,96,32,95,7000,30
1202,689,98,96,30,95,7000,31
120,0,64,128,32,114,888,0
184,0,64,128,32,114,888,1
248,0,64,128,32,114,888,2
312,0,64,128,33,114,888,3
824,0,64,128,33,114,888,4
888,0,64,128,33,114,888,5
376,0,64,128,33,114,888,6
440,0,64,128,33,114,888,7
504,0,64,128,33,114,888,8
568,0,64,128,33,114,888,9
632,0,64,128,33,114,888,10
696,0,64,128,33,114,888,11
760,0,64,128,33,114,888,12
3437,2264,64,64,33,54,889,0
3501,2264,64,64,33,54,889,1
3565,2264,64,64,33,54,889,2
3629,2264,64,64,33,59,889,3
3693,2264,64,64,33,59,889,4
0,2272,64,64,33,59,889,5
64,2272,64,64,33,59,889,6
128,2272,64,64,33,59,889,7
256,2272,64,64,33,59,889,8
672,1073,96,96,34,94,890,0
768,1073,96,96,33,94,890,1
864,1073,96,96,64,94,890,2
960,1073,96,96,63,92,890,3
1056,1073,96,96,64,93,890,4
1152,1073,96,96,27,91,890,5
1248,1073,96,96,18,89,890,6
1344,1073,96,96,17,89,890,7
1440,1073,96,96,18,87,890,8
1536,1073,96,96,40,94,891,0
0,1088,96,96,40,94,891,1
96,1088,96,96,40,94,891,2
192,1088,96,96,40,94,891,3
288,1088,96,96,66,94,891,4
384,1088,96,96,27,63,891,5
480,1088,96,96,28,100,891,6
576,1088,96,96,27,101,891,7
1632,1161,96,96,60,106,891,8
1728,1161,96,96,62,103,891,9
1824,1161,96,96,29,100,891,10
1920,1161,96,96,31,99,891,11
2016,1161,96,96,40,94,891,20
2112,1161,96,96,40,94,891,21
2208,1161,96,96,57,82,891,30
2304,1161,96,96,31,94,892,0
2400,1161,96,96,33,94,892,1
2496,1161,96,96,32,94,892,2
2592,1161,96,96,32,94,892,3
2688,1161,96,96,31,94,892,4
2784,1161,96,96,32,94,892,5
2880,1161,96,96,32,94,892,6
2976,1161,96,96,32,94,892,7
3072,1161,96,96,32,94,892,8
3168,1168,96,96,26,103,893,0
3264,1168,96,96,28,100,893,1
3360,1168,96,96,27,103,893,2
3456,1168,96,96,30,101,893,3
3552,1168,96,96,25,100,893,4
3648,1168,96,96,26,94,893,5
3744,1168,96,96,23,93,893,6
3840,1168,96,96,24,94,893,7
3936,1168,96,96,31,95,894,0
672,1169,96,96,27,95,894,1
768,1169,96,96,13,95,894,2
864,1169,96,96,13,95,894,3
960,1169,96,96,13,95,894,4
1056,1169,96,96,13,95,894,5
1152,1169,96,96,13,95,894,6
1248,1169,96,96,13,95,894,7
1344,1169,96,96,15,95,894,8
1440,1169,96,96,15,95,894,9
1536,1169,96,96,15,95,894,10
0,1184,96,96,15,95,894,11
96,1184,96,96,15,95,894,12
192,1184,96,96,23,95,895,0
288,1184,96,96,23,95,895,1
384,1184,96,96,23,95,895,2
480,1184,96,96,22,94,895,3
576,1184,96,96,22,95,895,4
1632,1257,96,96,22,95,895,5
1728,1257,96,96,18,95,895,6
1824,1257,96,96,20,95,895,7
1920,1257,96,96,20,95,895,8
2016,1257,96,96,20,95,895,9
2112,1257,96,96,20,95,895,10
2208,1257,96,96,20,95,895,11
2304,1257,96,96,42,94,895,12
2400,1257,96,96,29,94,895,13
2496,1257,96,96,29,94,895,14
2592,1257,96,96,30,94,895,15
2688,1257,96,96,29,94,895,16
2784,1257,96,96,29,94,895,17
2880,1257,96,96,29,94,895,18
2976,1257,96,96,29,94,895,19
3072,1257,96,96,29,94,895,20
3168,1264,96,96,29,94,895,21
3264,1264,96,96,29,94,895,22
3360,1264,96,96,27,91,896,0
3456,1264,96,96,31,90,896,1
3552,1264,96,96,20,87,896,2
3648,1264,96,96,23,84,896,3
3744,1264,96,96,21,90,896,4
3840,1264,96,96,25,91,896,5
3936,1264,96,96,61,90,896,6
672,1265,96,96,49,92,896,7
768,1265,96,96,48,92,896,8
864,1265,96,96,29,93,897,0
960,1265,96,96,29,92,897,1
1056,1265,96,96,29,92,897,2
1152,1265,96,96,29,92,897,3
1248,1265,96,96,29,92,897,4
1344,1265,96,96,29,92,897,5
1440,1265,96,96,29,80,897,6
1536,1265,96,96,29,83,897,7
0,1280,96,96,29,87,897,8
96,1280,96,96,29,87,897,9
192,1280,96,96,29,87,897,10
288,1280,96,96,29,87,897,11
384,1280,96,96,31,95,897,12
480,1280,96,96,31,95,897,13
576,1280,96,96,31,95,897,14
1632,1353,96,96,31,95,897,15
1728,1353,96,96,31,95,897,16
1824,1353,96,96,31,95,897,17
1920,1353,96,96,30,95,897,18
2016,1353,96,96,55,89,898,0
2112,1353,96,96,60,89,898,1
2208,1353,96,96,59,85,898,2
2304,1353,96,96,44,85,898,3
2400,1353,96,96,24,92,898,4
2496,1353,96,96,24,93,898,5
3360,1744,96,96,26,88,898,6
2688,1353,96,96,28,88,898,7
2784,1353,96,96,33,95,899,0
2880,1353,96,96,34,95,899,1
2976,1353,96,96,34,95,899,2
3072,1353,96,96,34,95,899,3
3168,1360,96,96,34,95,899,4
3264,1360,96,96,34,95,899,5
3360,1360,96,96,30,95,899,6
3456,1360,96,96,30,95,899,7
3552,1360,96,96,62,95,899,8
3648,1360,96,96,29,95,899,9
3744,1360,96,96,62,95,899,10
3840,1360,96,96,62,95,899,11
3936,1360,96,96,30,95,899,12
672,1361,96,96,62,95,899,13
768,1361,96,96,71,95,899,14
864,1361,96,96,71,95,899,15
960,1361,96,96,71,95,899,16
1056,1361,96,96,39,95,899,17
1152,1361,96,96,64,61,900,0
1248,1361,96,96,31,61,900,1
1344,1361,96,96,31,62,900,2
1440,1361,96,96,32,94,900,3
1536,1361,96,96,32,94,900,4
0,1376,96,96,63,94,900,5
96,1376,96,96,63,94,900,6
192,1376,96,96,63,94,900,7
288,1376,96,96,63,94,900,8
384,1376,96,96,70,96,900,9
480,1376,96,96,30,95,901,0
576,1376,96,96,30,95,901,1
1632,1449,96,96,62,95,901,2
1728,1449,96,96,29,95,901,3
1824,1449,96,96,62,95,901,4
1920,1449,96,96,62,95,901,5
2016,1449,96,96,30,95,901,6
2112,1449,96,96,62,95,901,7
2208,1449,96,96,9,95,902,0
2304,1449,96,96,9,95,902,1
2400,1449,96,96,9,95,902,2
2496,1449,96,96,9,95,902,3
2592,1449,96,96,9,95,902,4
2688,1449,96,96,9,95,902,5
2784,1449,96,96,9,95,902,6
2880,1449,96,96,9,95,902,7
2976,1449,96,96,9,95,902,8
3072,1449,96,96,11,95,902,9
3168,1456,96,96,11,95,902,10
3264,1456,96,96,28,91,903,0
3360,1456,96,96,28,91,903,1
3456,1456,96,96,28,91,903,2
3552,1456,96,96,28,59,903,3
3648,1456,96,96,28,59,903,4
3744,1456,96,96,28,59,903,5
3840,1456,96,96,28,59,903,6
3936,1456,96,96,28,59,903,7
672,1457,96,96,28,59,903,8
768,1457,96,96,28,59,903,9
864,1457,96,96,28,59,903,10
960,1457,96,96,31,94,904,0
1056,1457,96,96,31,94,904,1
1152,1457,96,96,31,94,904,2
1248,1457,96,96,21,94,904,3
1344,1457,96,96,21,94,904,4
1440,1457,96,96,21,94,904,5
1536,1457,96,96,32,94,904,6
0,1472,96,96,32,94,904,7
96,1472,96,96,31,94,904,8
192,1472,96,96,31,94,904,9
288,1472,96,96,31,94,904,10
384,1472,96,96,31,94,904,11
480,1472,96,96,31,94,904,12
576,1472,96,96,28,94,904,13
1632,1545,96,96,28,94,904,14
1728,1545,96,96,28,94,904,15
2000,585,200,96,-32,70,905,0
3200,393,200,96,-32,70,905,1
3000,393,200,96,-32,70,905,2
2800,393,200,96,-32,70,905,3
2600,393,200,96,-32,70,905,4
2400,393,200,96,-32,70,905,5
2200,393,200,96,-32,70,905,6
2000,393,200,96,-32,70,905,7
1800,393,200,96,-32,70,905,8
600,320,200,96,-32,70,905,9
400,320,200,96,-32,70,905,10
0,320,200,96,-32,70,905,11
1600,305,200,96,-32,70,905,12
1400,305,200,96,-32,70,905,13
1200,305,200,96,-32,70,905,14
1000,305,200,96,-32,70,905,15
800,305,200,96,-32,70,905,16
3720,304,200,96,-32,70,905,17
3520,304,200,96,-32,70,905,18
3320,297,200,96,-32,70,905,19
400,512,200,96,-32,70,905,20
2920,297,200,96,-32,70,905,21
2720,297,200,96,-32,70,905,22
2520,297,200,96,-32,70,905,23
2320,297,200,96,-32,70,905,24
2120,297,200,96,-32,70,905,25
1920,297,200,96,-32,70,905,26
600,224,200,96,-32,70,905,27
400,224,200,96,-32,70,905,28
200,224,200,96,-32,70,905,29
0,224,200,96,-32,70,905,30
1720,209,200,96,-32,70,905,31
3600,592,200,96,-32,70,905,32
1320,209,200,96,-32,70,905,33
1120,209,200,96,-32,70,905,34
920,209,200,96,-32,70,905,35
3744,208,200,96,-32,70,905,36
3544,208,200,96,-32,70,905,37
3344,201,200,96,-32,70,905,38
3144,201,200,96,-32,70,905,39
2944,201,200,96,-32,70,905,40
2544,201,200,96,-32,70,905,41
2344,201,200,96,-32,70,905,42
2144,201,200,96,-32,70,905,43
1944,201,200,96,-32,70,905,44
720,128,200,96,-32,70,905,45
520,128,200,96,-32,70,905,46
320,128,200,96,-32,70,905,47
120,128,200,96,-32,70,905,48
3344,105,200,96,-32,70,905,49
3144,105,200,96,-32,70,905,50
2944,105,200,96,-32,70,905,51
2744,105,200,96,-32,70,905,52
2544,105,200,96,-32,70,905,53
2344,105,200,96,-25,70,905,54
2144,105,200,96,-32,70,905,55
1944,105,200,96,-32,70,905,56
3000,489,200,96,-32,70,905,57
3200,489,200,96,-32,70,905,58
3400,496,200,96,-32,70,905,59
3600,496,200,96,-25,70,905,60
3800,496,200,96,-32,70,905,61
800,497,200,96,-32,70,905,62
1000,497,200,96,-32,70,905,63
1200,497,200,96,-32,70,905,64
1400,497,200,96,-32,70,905,65
1600,497,200,96,-23,70,905,66
0,512,200,96,-32,70,905,67
200,512,200,96,-32,70,905,68
600,512,200,96,-32,70,905,69
3120,297,200,96,-32,70,905,70
2744,201,200,96,-32,70,905,71
1520,209,200,96,-23,70,905,72
200,320,200,96,-32,70,905,73
3400,400,200,96,-32,70,905,74
3600,400,200,96,-32,70,905,75
3800,400,200,96,-32,70,905,76
800,401,200,96,-32,70,905,77
1000,401,200,96,-21,70,905,78
1200,401,200,96,-32,70,905,79
1400,401,200,96,-32,70,905,80
1600,401,200,96,-21,70,905,81
0,416,200,96,-32,70,905,82
200,416,200,96,-32,70,905,83
400,416,200,96,-32,70,905,84
600,416,200,96,-32,70,905,85
1800,489,200,96,-32,70,905,86
2000,489,200,96,-22,70,905,87
2200,489,200,96,-32,70,905,88
2400,489,200,96,-32,70,905,89
2600,489,200,96,-32,70,905,90
2800,489,200,96,-32,70,905,91
1800,585,200,96,-32,70,905,92
2200,585,200,96,-22,70,905,93
2400,585,200,96,-26,70,905,94
2600,585,200,96,-32,70,905,95
2800,585,200,96,-32,70,905,96
3000,585,200,96,-32,70,905,97
3200,585,200,96,-32,70,905,98
3400,592,200,96,-32,70,905,99
3800,592,200,96,-32,70,905,100
3456,1744,96,96,29,94,906,0
3552,1744,96,96,29,94,906,1
3648,1744,96,96,29,94,906,2
3744,1744,96,96,29,94,906,3
3840,1744,96,96,29,94,906,4
3936,1744,96,96,29,94,906,5
672,1745,96,96,30,94,906,6
768,1745,96,96,30,94,906,7
864,1745,96,96,30,94,906,8
960,1745,96,96,30,94,906,9
1056,1745,96,96,30,94,906,10
1152,1745,96,96,33,94,906,11
1248,1745,96,96,33,94,906,12
1344,1745,96,96,33,94,906,13
1440,1745,96,96,32,70,907,0
1536,1745,96,96,32,70,907,1
0,1760,96,96,32,70,907,2
96,1760,96,96,32,70,907,3
192,1760,96,96,32,70,907,4
288,1760,96,96,32,70,907,5
384,1760,96,96,32,70,907,6
480,1760,96,96,32,70,907,7
576,1760,96,96,40,69,908,0
1632,1833,96,96,24,69,908,1
1728,1833,96,96,35,69,908,2
1824,1833,96,96,39,73,908,3
1920,1833,96,96,36,73,908,4
2016,1833,96,96,28,75,908,5
2112,1833,96,96,37,74,908,6
2208,1833,96,96,36,75,908,7
2304,1833,96,96,36,76,908,8
2400,1833,96,96,30,72,908,9
2496,1833,96,96,34,71,908,10
2592,1833,96,96,30,74,908,11
2688,1833,96,96,24,63,908,12
2784,1833,96,96,32,75,908,13
2880,1833,96,96,29,76,908,14
2976,1833,96,96,31,76,908,15
3072,1833,96,96,32,79,908,16
3168,1840,96,96,36,80,908,17
3264,1840,96,96,32,77,908,18
3360,1840,96,96,27,82,908,19
3456,1840,96,96,28,86,908,20
3552,1840,96,96,31,84,908,21
3648,1840,96,96,42,83,908,22
3744,1840,96,96,32,80,908,23
3840,1840,96,96,34,78,908,24
3936,1840,96,96,29,79,908,25
672,1841,96,96,24,81,908,26
768,1841,96,96,24,78,908,27
864,1841,96,96,35,82,908,28
960,1841,96,96,32,80,908,29
1056,1841,96,96,29,81,908,30
1152,1841,96,96,29,79,908,31
1248,1841,96,96,31,83,908,32
1344,1841,96,96,32,95,909,0
1440,1841,96,96,27,95,910,0
1536,1841,96,96,27,95,910,1
0,1856,96,96,27,95,910,2
96,1856,96,96,27,95,910,3
192,1856,96,96,27,95,910,4
288,1856,96,96,27,95,910,5
384,1856,96,96,27,95,910,6
480,1856,96,96,27,95,910,7
576,1856,96,96,27,95,910,8
1632,1929,96,96,27,95,910,9
1728,1929,96,96,27,95,910,10
1824,1929,96,96,46,89,911,0
1920,1929,96,96,43,89,911,1
2016,1929,96,96,38,88,911,2
2112,1929,96,96,34,96,911,3
2208,1929,96,96,33,102,911,4
2304,1929,96,96,32,103,911,5
2400,1929,96,96,35,102,911,6
2496,1929,96,96,31,101,911,7
2592,1929,96,96,29,91,911,8
2688,1929,96,96,25,89,911,9
2784,1929,96,96,22,89,911,10
2880,1929,96,96,22,89,911,11
2976,1929,96,96,30,94,911,12
3072,1929,96,96,30,94,911,13
3168,1936,96,96,31,94,911,14
3264,1936,96,96,31,94,911,15
3360,1936,96,96,27,94,911,16
3456,1936,96,96,27,94,911,17
3552,1936,96,96,27,94,911,18
3648,1936,96,96,27,94,911,19
3744,1936,96,96,27,94,911,20
3840,1936,96,96,28,94,911,21
3936,1936,96,96,28,94,911,22
672,1937,96,96,29,94,911,23
768,1937,96,96,29,94,911,24
864,1937,96,96,28,85,911,25
960,1937,96,96,28,85,911,26
1056,1937,96,96,28,85,911,27
1152,1937,96,96,28,85,911,28
1248,1937,96,96,28,87,911,29
1344,1937,96,96,28,88,911,30
1440,1937,96,96,28,90,911,31
1536,1937,96,96,28,93,911,32
0,1952,96,96,28,93,911,33
96,1952,96,96,28,85,911,34
192,1952,96,96,28,85,911,35
288,1952,96,96,28,85,911,36
384,1952,96,96,29,94,911,37
480,1952,96,96,29,94,911,38
576,1952,96,96,29,94,911,39
1632,2025,96,96,29,94,911,40
1728,2025,96,96,29,94,911,41
1824,2025,96,96,29,94,911,42
1920,2025,96,96,29,94,911,43
2016,2025,96,96,29,94,911,44
2112,2025,96,96,29,94,911,45
2208,2025,96,96,29,94,911,46
2304,2025,96,96,30,90,911,47
2400,2025,96,96,30,90,911,48
2496,2025,96,96,30,90,911,49
2592,2025,96,96,30,90,911,50
2688,2025,96,96,30,90,911,51
2784,2025,96,96,30,90,911,52
2880,2025,96,96,30,90,911,53
2976,2025,96,96,30,90,911,54
3072,2025,96,96,30,90,911,55
3168,2032,96,96,32,90,911,56
3264,2032,96,96,32,90,911,57
3360,2032,96,96,32,90,911,58
3456,2032,96,96,32,90,911,59
3552,2032,96,96,32,90,911,60
3648,2032,96,96,32,90,911,61
3744,2032,96,96,32,90,911,62
3840,2032,96,96,32,90,911,63
3936,2032,96,96,30,96,911,64
672,2033,96,96,30,95,911,65
768,2033,96,96,30,95,911,66
864,2033,96,96,30,95,911,67
960,2033,96,96,30,95,911,68
1056,2033,96,96,30,95,911,69
1152,2033,96,96,30,95,911,70
1248,2033,96,96,30,94,912,0
1344,2033,96,96,30,94,912,1
1440,2033,96,96,30,94,912,2
1536,2033,96,96,30,94,912,3
0,2048,96,96,30,94,912,4
96,2048,96,96,33,94,912,5
192,2048,96,96,33,94,912,6
288,2048,96,96,33,94,912,7
384,2048,96,96,36,95,913,0
480,2048,96,96,36,95,913,1
576,2048,96,96,36,95,913,2
1632,2121,96,96,36,95,913,3
1728,2121,96,96,36,95,913,4
