spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
1868,267,27,22,13,19,0,16
1896,267,28,22,14,20,11,0
1925,267,24,22,12,21,20,1
1950,267,24,22,12,21,20,3
1975,267,22,22,11,21,20,6
1998,267,24,22,11,21,20,8
2023,267,24,22,13,23,41,3
0,292,21,22,10,21,100,2
22,292,21,22,10,21,100,6
44,292,27,22,13,19,170,0
72,292,29,22,13,21,200,0
102,292,34,22,11,21,200,1
137,292,28,22,15,21,201,0
166,292,23,22,11,20,201,1
190,292,30,22,10,21,201,2
221,292,27,22,10,21,201,3
249,292,26,22,12,20,201,4
276,292,46,22,12,20,202,0
323,292,48,22,12,20,202,1
372,292,32,22,16,21,215,1
405,292,26,22,15,21,240,0
432,292,27,22,13,20,300,1
460,292,30,22,15,21,410,3
491,292,28,22,13,21,411,3
520,292,32,22,11,24,601,2
553,292,40,22,14,24,601,7
594,292,22,22,12,24,603,10
617,292,29,22,19,23,604,3
647,292,23,22,11,20,800,1
671,292,25,22,11,20,800,2
697,292,29,22,15,20,1000,0
727,292,30,22,13,20,1001,0
758,292,28,22,14,20,1002,1
787,292,22,22,10,20,1002,2
810,292,28,22,13,20,1002,3
839,292,33,22,16,20,1002,4
873,292,33,22,16,20,1002,5
907,292,23,22,11,22,1340,2
931,292,24,22,13,21,5120,3
956,292,27,22,13,19,5300,0
984,292,27,22,13,19,5300,1
1012,292,27,22,13,19,5300,2
1040,292,27,21,13,18,0,13
1068,292,27,21,13,18,0,14
1096,292,27,21,13,18,0,15
1124,292,23,21,11,20,20,0
1148,292,21,21,10,20,20,5
1170,292,28,21,13,23,41,2
1199,292,26,21,13,23,41,6
1226,292,27,21,13,20,176,5
1254,292,27,21,13,20,176,7
1282,292,27,21,13,20,176,8
1310,292,27,21,13,22,801,1
1338,292,26,21,11,23,802,3
1365,292,26,21,11,26,803,3
1392,292,30,21,14,19,1000,7
1423,292,24,21,12,19,5040,10
1448,292,26,21,13,20,5120,0
1475,292,28,21,13,21,5120,4
1504,292,23,20,11,19,20,4
1528,292,23,20,11,19,20,9
1552,292,25,20,12,19,411,0
1578,292,24,19,11,17,196,2
1603,292,27,19,13,17,300,0
1631,292,26,19,13,18,804,4
1658,292,28,18,13,17,176,0
1687,292,29,18,15,17,410,2
1717,292,26,18,12,20,603,0
1744,292,29,17,13,16,176,1
1774,292,28,17,14,16,410,1
1803,292,30,15,13,14,176,2
1834,292,32,14,13,13,176,3
1867,292,30,13,14,11,11,1
1898,292,30,13,14,11,5020,0
1929,292,21,12,7,10,400,1
1951,292,21,12,5,10,400,2
1973,292,28,11,14,10,400,0
2002,292,29,11,2,10,400,3
