spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
1224,1770,72,72,34,72,9,10
1152,1770,72,72,44,68,10,0
3384,1767,72,72,44,68,10,1
3312,1767,72,72,40,58,10,2
3240,1767,72,72,36,53,10,3
3168,1767,72,72,33,57,10,4
3996,1766,72,72,35,53,10,5
3924,1766,72,72,35,53,10,6
3852,1766,72,72,38,54,10,7
3780,1766,72,72,38,56,10,8
3708,1766,72,72,41,55,10,9
3636,1766,72,72,20,70,11,0
3564,1766,72,72,25,69,11,1
3492,1766,72,72,36,70,11,2
1080,1765,72,72,36,70,11,3
1008,1765,72,72,37,70,11,4
936,1765,72,72,34,70,11,5
864,1765,72,72,37,70,11,6
792,1765,72,72,37,70,11,7
720,1765,72,72,37,70,11,8
648,1765,72,72,26,70,11,9
576,1765,72,72,55,70,11,10
504,1765,72,72,39,70,12,0
3096,1761,72,72,40,70,12,1
3024,1761,72,72,40,70,12,2
2952,1761,72,72,41,74,12,3
2880,1761,72,72,35,77,12,4
2808,1761,72,72,39,72,12,5
2736,1761,72,72,41,69,12,6
2664,1761,72,72,41,73,12,7
2592,1761,72,72,42,61,12,8
2520,1761,72,72,42,64,12,9
2448,1761,72,72,42,65,12,10
432,1702,72,72,42,65,12,11
1728,1467,108,87,36,74,12,20
288,1702,72,72,41,70,13,0
216,1702,72,72,43,70,13,1
144,1702,72,72,33,70,13,2
72,1702,72,72,33,70,13,3
0,1702,72,72,33,70,13,4
2376,1698,72,72,33,70,13,5
2304,1698,72,72,33,70,13,6
2232,1698,72,72,39,70,14,0
2160,1698,72,72,39,70,14,1
2088,1698,72,72,39,70,14,2
2016,1698,72,72,39,70,14,3
1944,1698,72,72,39,70,14,4
1872,1698,72,72,39,70,14,5
3204,1695,72,72,39,70,14,6
3276,1695,72,72,39,70,14,7
3348,1695,72,72,39,70,14,8
1224,1698,72,72,39,70,14,9
3540,1694,72,72,39,70,14,10
1080,1693,72,72,39,70,14,11
1008,1693,72,72,39,70,14,12
936,1693,72,72,39,70,14,13
864,1693,72,72,39,70,14,14
792,1693,72,72,39,70,14,15
720,1693,72,72,36,69,15,0
648,1693,72,72,36,68,15,1
576,1693,72,72,36,68,15,2
504,1693,72,72,39,59,15,3
3132,1689,72,72,40,60,15,4
3060,1689,72,72,40,61,15,5
2988,1689,72,72,42,57,15,6
2340,1626,72,72,42,57,15,7
3468,1623,72,72,42,57,15,8
2268,1626,72,72,42,57,15,9
1152,1698,72,72,42,57,15,10
2412,1626,72,72,42,57,15,11
0,1630,72,72,36,60,15,12
72,1630,72,72,36,60,15,13
3264,1290,96,96,22,70,16,0
3168,1290,96,96,22,70,16,1
3072,1290,96,96,22,70,16,2
2976,1290,96,96,22,70,16,3
1152,1279,96,96,33,70,16,4
3360,1290,96,96,33,70,16,5
1056,1279,96,96,33,70,16,6
960,1279,96,96,33,70,16,7
864,1279,96,96,33,70,16,8
768,1279,96,96,31,70,16,9
672,1279,96,96,32,70,16,10
3980,1184,96,96,30,70,16,11
3980,1088,96,96,28,70,16,12
3986,992,96,96,26,70,16,13
3986,896,96,96,25,70,16,14
3712,1280,96,96,25,70,16,15
3808,1280,96,96,25,70,16,16
3904,1280,96,96,25,70,16,17
4000,1280,96,96,25,70,16,18
2688,1290,96,96,25,70,16,19
2784,1290,96,96,25,70,16,20
2880,1290,96,96,25,70,16,21
144,1630,72,72,34,63,17,0
216,1630,72,72,36,66,17,1
288,1630,72,72,63,66,17,2
360,1630,72,72,62,65,17,3
432,1630,72,72,53,69,17,4
2484,1689,72,72,45,68,17,5
2556,1689,72,72,47,70,17,6
2628,1689,72,72,41,68,17,7
2700,1689,72,72,31,67,17,8
2772,1689,72,72,34,68,17,9
2844,1689,72,72,28,67,17,10
2916,1689,72,72,21,69,17,11
2432,1042,128,128,31,83,18,0
2560,1042,128,128,44,82,18,1
0,1046,128,128,61,82,18,2
128,1046,128,128,40,82,18,3
256,1046,128,128,53,82,18,4
384,1046,128,128,55,82,18,5
512,1046,128,128,28,82,18,6
640,1046,128,128,36,82,18,7
768,1046,128,128,46,83,18,8
896,1046,128,128,48,83,18,9
2220,1554,168,72,79,70,19,0
2592,1473,168,72,79,70,19,1
2760,1473,168,72,79,70,19,2
2928,1473,168,72,78,70,19,3
3096,1473,168,72,76,70,19,4
2592,1545,168,72,77,70,19,5
2760,1545,168,72,78,70,19,6
2928,1545,168,72,78,70,19,7
3096,1545,168,72,78,70,19,8
540,1549,168,72,68,70,19,9
708,1549,168,72,68,70,19,10
876,1549,168,72,68,70,19,11
1044,1549,168,72,68,70,19,12
3588,1550,168,72,68,70,19,13
2052,1554,168,72,68,70,19,14
1884,1554,168,72,68,70,19,15
1716,1554,168,72,68,70,19,16
1548,1554,168,72,70,70,19,17
1380,1554,168,72,79,67,20,0
1212,1554,168,72,79,67,20,1
3264,1551,168,72,79,67,20,2
3924,1550,168,72,78,67,20,3
3756,1550,168,72,78,67,20,4
504,1174,168,105,78,103,20,5
672,1174,168,105,79,103,20,6
840,1174,168,105,79,103,20,7
1008,1174,168,105,70,103,20,8
1176,1174,168,105,70,103,20,9
1344,1275,168,105,70,103,20,10
1512,1275,168,105,70,103,20,11
1680,1275,168,105,70,103,20,12
1408,1170,168,105,70,103,20,13
2016,1275,168,105,70,103,20,14
2184,1275,168,105,57,70,21,0
2352,1275,168,105,18,70,21,1
2520,1275,168,105,18,70,21,2
0,1279,168,105,18,70,21,3
168,1279,168,105,20,69,21,4
336,1279,168,105,20,70,21,5
504,1279,168,105,23,70,21,6
336,1174,168,105,23,70,21,7
168,1174,168,105,23,70,21,8
0,1174,168,105,13,70,22,0
2416,1170,168,105,13,70,22,1
2248,1170,168,105,13,70,22,2
2080,1170,168,105,13,66,22,3
1912,1170,168,105,11,66,22,4
1744,1170,168,105,12,66,22,5
1576,1170,168,105,12,66,22,6
1848,1275,168,105,21,69,22,7
1152,1986,72,72,34,70,23,0
360,1702,72,72,33,70,23,1
1800,1698,72,72,33,70,23,2
1728,1698,72,72,29,70,23,3
1656,1698,72,72,33,70,23,4
1584,1698,72,72,33,70,23,5
1512,1698,72,72,33,70,23,6
1440,1698,72,72,33,70,23,7
1368,1698,72,72,33,70,23,8
1296,1698,72,72,33,70,23,9
1980,1626,96,72,31,63,24,0
2172,1626,96,72,31,63,24,1
1884,1626,96,72,31,63,24,2
1788,1626,96,72,66,63,24,3
1692,1626,96,72,65,63,24,4
1596,1626,96,72,31,62,24,5
1500,1626,96,72,34,61,24,6
1404,1626,96,72,33,61,24,7
2076,1626,96,72,33,61,24,8
2604,1617,108,72,60,66,25,0
2712,1617,108,72,60,66,25,1
2820,1617,108,72,60,66,25,2
3972,1622,108,72,60,66,25,3
3252,1623,108,72,60,66,25,4
3360,1623,108,72,60,66,25,5
1188,1626,108,72,60,66,25,6
1296,1626,108,72,60,66,25,7
2496,1617,108,72,70,59,26,0
432,1558,108,72,70,59,26,1
324,1558,108,72,70,59,26,2
216,1558,108,72,70,59,26,3
108,1558,108,72,33,59,26,4
0,1558,108,72,33,59,26,5
2388,1554,108,72,38,59,26,6
972,1621,108,72,37,59,26,7
3584,1162,128,128,20,106,27,0
3456,1162,128,128,25,105,27,1
3328,1162,128,128,36,106,27,2
3200,1162,128,128,36,106,27,3
3072,1162,128,128,37,106,27,4
2944,1162,128,128,37,106,27,5
2816,1162,128,128,37,106,27,6
2688,1162,128,128,37,106,27,7
3852,1152,128,128,37,106,27,8
3724,1152,128,128,23,106,27,9
1280,1046,128,128,21,106,27,10
1152,1046,128,128,21,106,27,11
1024,1046,128,128,21,106,27,12
2304,1042,128,128,32,106,27,13
2176,1042,128,128,32,106,27,14
2048,1042,128,128,32,106,27,15
1920,1042,128,128,32,106,27,16
1792,1042,128,128,21,106,27,17
1664,1042,128,128,21,106,27,18
1536,1042,128,128,27,106,27,19
1408,1042,128,128,21,106,27,20
3596,1034,128,128,20,102,27,21
3468,1034,128,128,20,58,27,22
3340,1034,128,128,20,94,27,23
3212,1034,128,128,20,94,27,24
3084,1034,128,128,35,106,27,25
2956,1034,128,128,35,106,27,26
2828,1034,128,128,31,106,27,27
2700,1034,128,128,35,106,27,28
3852,1024,128,128,35,106,27,29
3724,1024,128,128,35,106,27,30
1280,918,128,128,35,106,27,31
1152,918,128,128,71,88,27,32
1024,918,128,128,71,88,27,33
896,918,128,128,70,88,27,34
768,918,128,128,70,88,27,35
640,918,128,128,70,88,27,36
512,918,128,128,72,89,27,37
384,918,128,128,59,107,27,38
256,918,128,128,59,107,27,39
128,918,128,128,59,107,27,40
0,918,128,128,59,107,27,41
2572,914,128,128,59,107,27,42
2444,914,128,128,59,107,27,43
2316,914,128,128,59,107,27,44
2188,914,128,128,31,106,27,45
2060,914,128,128,31,106,27,46
1932,914,128,128,31,106,27,47
1804,914,128,128,31,106,27,48
1676,914,128,128,29,106,28,0
1548,914,128,128,31,106,28,1
1420,914,128,128,33,106,28,2
3596,906,128,128,33,106,28,3
3468,906,128,128,33,106,28,4
3340,906,128,128,29,106,28,5
3212,906,128,128,30,106,28,6
3084,906,128,128,31,106,28,7
2956,906,128,128,31,106,28,8
2828,906,128,128,22,105,28,9
2700,906,128,128,22,105,28,10
3858,896,128,128,22,105,28,11
3730,896,128,128,22,105,28,12
2572,786,128,128,23,101,28,13
2444,786,128,128,23,101,28,14
2316,786,128,128,23,101,28,15
2188,786,128,128,23,101,28,16
2060,786,128,128,48,95,29,0
1932,786,128,128,20,96,29,1
1420,786,128,128,32,96,29,2
1804,786,128,128,51,96,29,3
1676,786,128,128,24,97,29,4
1548,786,128,128,23,98,29,5
3972,1694,72,72,31,57,30,0
3900,1694,72,72,33,64,30,1
3828,1694,72,72,33,64,30,2
3756,1694,72,72,33,64,30,3
3684,1694,72,72,29,58,30,4
3612,1694,72,72,30,59,30,5
2928,1617,108,72,31,69,30,6
3036,1617,108,72,31,70,30,7
3144,1617,108,72,33,70,31,0
540,1621,108,72,40,70,31,1
648,1621,108,72,39,70,31,2
756,1621,108,72,39,70,31,3
864,1621,108,72,39,70,31,4
3432,1551,108,72,37,60,32,0
1080,1621,108,72,45,58,32,1
3540,1622,108,72,15,57,32,2
3648,1622,108,72,22,59,32,3
3756,1622,108,72,27,57,32,4
3864,1622,108,72,38,58,32,5
432,1471,108,87,33,70,33,0
108,1471,108,87,40,73,33,1
0,1471,108,87,39,73,33,2
2484,1467,108,87,39,73,33,3
2376,1467,108,87,39,73,33,4
2268,1467,108,87,34,70,34,0
2160,1467,108,87,36,70,34,1
2052,1467,108,87,39,70,34,2
1944,1467,108,87,40,70,34,3
1836,1467,108,87,39,70,34,4
1296,1467,108,87,40,70,34,5
2292,1380,108,87,40,70,34,6
2400,1380,108,87,40,70,34,7
2508,1380,108,87,40,70,34,8
0,1384,108,87,40,70,34,9
108,1384,108,87,40,70,34,10
216,1384,108,87,40,70,34,11
324,1384,108,87,41,61,35,0
432,1384,108,87,43,57,35,1
540,1384,108,87,46,58,35,2
3888,1463,108,87,36,68,35,3
3780,1463,108,87,45,60,35,4
3672,1463,108,87,43,59,35,5
1188,1462,108,87,42,59,35,6
1080,1462,108,87,41,58,35,7
972,1462,108,87,43,60,35,8
864,1462,108,87,43,60,35,9
756,1462,108,87,43,60,35,10
648,1462,108,87,46,64,35,11
3264,1386,108,87,46,64,35,12
3156,1386,108,87,46,64,35,13
3048,1386,108,87,45,64,35,14
2184,1380,108,87,43,60,35,15
2076,1380,108,87,43,60,35,16
1968,1380,108,87,35,70,36,0
1860,1380,108,87,35,70,36,1
1752,1380,108,87,35,70,36,2
1644,1380,108,87,35,70,36,3
1536,1380,108,87,35,70,36,4
1428,1380,108,87,35,70,36,5
1320,1380,108,87,35,70,36,6
3564,1377,108,87,35,70,36,7
3456,1377,108,87,35,70,36,8
3888,1376,108,87,35,70,36,9
3780,1376,108,87,35,70,36,10
3672,1376,108,87,35,70,36,11
216,1471,108,87,35,70,36,12
1104,1375,108,87,35,70,36,13
996,1375,108,87,21,27,36,14
888,1375,108,87,21,27,36,15
780,1375,108,87,21,27,36,16
672,1375,108,87,21,27,36,17
3564,1290,108,87,21,27,36,18
3456,1290,108,87,21,27,36,19
1212,1375,108,87,21,27,36,20
2616,1386,108,87,21,27,36,21
2724,1386,108,87,21,27,36,22
2832,1386,108,87,21,27,36,23
2940,1386,108,87,41,50,37,0
3372,1464,108,87,50,50,37,1
3480,1464,108,87,46,50,37,2
324,1471,108,87,51,49,37,3
1404,1467,108,87,45,46,37,4
1512,1467,108,87,33,47,37,5
1620,1467,108,87,28,46,37,6
3818,332,144,144,72,106,38,0
0,498,144,144,72,106,38,1
3818,476,144,144,72,106,38,2
144,498,144,144,73,106,38,3
288,498,144,144,73,106,38,4
432,498,144,144,73,106,38,5
576,498,144,144,73,106,38,6
720,498,144,144,87,106,38,7
864,498,144,144,87,106,38,8
1008,498,144,144,87,106,38,9
1152,498,144,144,87,106,38,10
1296,498,144,144,94,106,38,11
1440,498,144,144,96,106,38,12
1584,498,144,144,67,106,38,13
1728,498,144,144,68,106,38,14
1872,498,144,144,71,106,38,15
2016,498,144,144,74,106,38,16
2160,498,144,144,75,106,38,17
2304,498,144,144,75,106,38,18
2448,498,144,144,75,106,38,19
2592,498,144,144,75,106,38,20
2736,498,144,144,27,73,39,0
2880,498,144,144,64,74,39,1
3024,498,144,144,60,72,39,2
3168,498,144,144,60,71,39,3
3312,498,144,144,60,71,39,4
3456,498,144,144,74,74,39,5
2592,642,144,144,44,63,39,6
2448,642,144,144,44,73,39,7
2304,642,144,144,46,73,39,8
2160,642,144,144,47,74,39,9
2016,642,144,144,82,93,39,10
1872,642,144,144,80,95,39,11
1728,642,144,144,78,90,39,12
1584,642,144,144,78,91,39,13
1440,642,144,144,78,91,39,14
1296,642,144,144,78,92,39,15
1152,642,144,144,78,92,39,16
1008,642,144,144,77,95,39,17
864,642,144,144,76,96,39,18
720,642,144,144,111,95,39,19
576,642,144,144,111,95,39,20
432,642,144,144,111,95,39,21
288,642,144,144,83,110,39,30
144,642,144,144,82,109,39,31
0,642,144,144,63,99,39,40
3888,620,144,144,64,100,39,41
3744,620,144,144,63,99,39,42
3600,498,144,144,64,100,39,43
1368,1770,72,72,34,70,40,0
1440,1770,72,72,34,70,40,1
1512,1770,72,72,34,70,40,2
1584,1770,72,72,34,70,40,3
1656,1770,72,72,34,70,40,4
1728,1770,72,72,34,70,40,5
1800,1770,72,72,34,70,40,6
1872,1770,72,72,34,70,40,7
1944,1770,72,72,34,70,40,8
2016,1770,72,72,34,70,40,9
2088,1770,72,72,34,70,40,10
2160,1770,72,72,34,70,40,11
2232,1770,72,72,34,70,40,12
2304,1770,72,72,34,70,40,13
2376,1770,72,72,34,70,40,14
0,1774,72,72,34,70,40,15
72,1774,72,72,34,70,40,16
144,1774,72,72,34,70,40,17
216,1774,72,72,39,34,40,18
288,1774,72,72,34,70,40,20
360,1774,72,72,40,70,41,0
432,1774,72,72,39,70,41,1
2448,1833,72,72,40,70,41,2
2520,1833,72,72,40,70,41,3
2592,1833,72,72,40,70,41,4
2664,1833,72,72,40,70,41,5
2736,1833,72,72,40,70,41,6
2808,1833,72,72,40,70,41,7
2880,1833,72,72,40,70,41,8
2952,1833,72,72,36,70,42,0
3024,1833,72,72,36,70,42,1
3096,1833,72,72,36,70,42,2
504,1837,72,72,36,70,42,3
576,1837,72,72,36,70,42,4
648,1837,72,72,36,70,42,5
720,1837,72,72,36,70,42,6
792,1837,72,72,36,70,42,7
864,1837,72,72,36,70,42,8
936,1837,72,72,36,70,42,9
1008,1837,72,72,36,70,42,10
1080,1837,72,72,36,70,42,11
3456,1838,72,72,36,70,42,12
3528,1838,72,72,36,70,42,13
3600,1838,72,72,36,70,42,14
3672,1838,72,72,36,70,42,15
3744,1838,72,72,36,70,42,16
2736,642,142,132,56,89,43,0
2878,642,142,132,56,89,43,1
3020,642,142,132,56,89,43,2
3162,642,142,132,56,89,43,3
3304,642,142,132,56,89,43,4
3446,642,142,132,56,89,43,5
3588,642,142,132,56,89,43,6
3730,764,142,132,56,89,43,7
3872,764,142,132,56,89,43,8
2736,774,142,132,56,89,43,9
2878,774,142,132,56,89,43,10
3020,774,142,132,56,89,43,11
3162,774,142,132,56,89,43,12
3304,774,142,132,56,89,43,13
3446,774,142,132,56,89,43,14
3588,774,142,132,56,89,43,15
0,786,142,132,56,89,43,16
142,786,142,132,56,89,43,17
284,786,142,132,56,89,43,18
426,786,142,132,56,89,43,19
568,786,142,132,56,89,43,20
710,786,142,132,56,89,43,21
852,786,142,132,56,89,43,22
994,786,142,132,56,89,43,23
1278,786,142,132,56,89,43,24
1136,786,142,132,56,89,43,25
72,1846,72,72,45,58,44,0
144,1846,72,72,37,63,44,1
216,1846,72,72,27,62,44,2
288,1846,72,72,37,62,44,3
360,1846,72,72,26,62,44,4
432,1846,72,72,20,63,44,5
2448,1905,72,72,29,56,44,6
2520,1905,72,72,15,64,44,7
2592,1905,72,72,6,64,44,8
2664,1905,72,72,12,62,44,9
2736,1905,72,72,22,61,44,10
2808,1905,72,72,12,61,44,11
2880,1905,72,72,-5,64,44,12
2952,1905,72,72,19,66,44,13
1992,166,166,166,64,106,45,0
3652,332,166,166,64,106,45,1
3486,332,166,166,91,106,45,2
3320,332,166,166,91,106,45,3
3154,332,166,166,91,106,45,4
2988,332,166,166,91,106,45,5
2822,332,166,166,91,106,45,6
2656,332,166,166,99,106,45,7
2490,332,166,166,98,106,45,8
2324,332,166,166,94,106,45,9
2158,332,166,166,94,106,45,10
1992,332,166,166,94,106,45,11
1826,332,166,166,101,106,45,12
1660,332,166,166,102,106,45,13
1494,332,166,166,102,106,45,14
1328,332,166,166,102,106,45,15
1162,332,166,166,75,108,45,16
996,332,166,166,69,108,45,17
830,332,166,166,76,106,45,18
664,332,166,166,78,106,45,19
498,332,166,166,87,104,45,20
332,332,166,166,71,107,45,21
166,332,166,166,66,101,45,22
0,332,166,166,64,107,45,23
3818,166,166,166,64,107,45,24
3652,166,166,166,64,107,45,25
3486,166,166,166,64,107,45,26
3320,166,166,166,64,107,45,27
3154,166,166,166,64,107,45,28
2988,166,166,166,69,107,45,29
2822,166,166,166,73,107,45,30
2656,166,166,166,74,107,45,31
2490,166,166,166,75,104,45,32
2324,166,166,166,70,113,45,33
2158,166,166,166,70,113,45,34
0,0,166,166,70,113,45,35
1826,166,166,166,78,127,45,36
1660,166,166,166,68,137,45,37
1494,166,166,166,68,137,45,38
1328,166,166,166,68,137,45,39
1162,166,166,166,68,137,45,40
996,166,166,166,68,137,45,41
830,166,166,166,68,137,45,42
664,166,166,166,68,137,45,43
498,166,166,166,68,137,45,44
332,166,166,166,68,137,45,45
166,166,166,166,68,137,45,46
0,166,166,166,73,143,45,47
3818,0,166,166,72,143,45,48
3652,0,166,166,72,142,45,49
3486,0,166,166,72,142,45,50
3320,0,166,166,72,142,45,51
3154,0,166,166,72,142,45,52
2988,0,166,166,58,106,45,60
2822,0,166,166,64,106,45,61
2656,0,166,166,83,94,45,62
2490,0,166,166,83,94,45,63
3096,1977,72,72,37,70,46,0
504,1981,72,72,37,70,46,1
576,1981,72,72,37,70,46,2
648,1981,72,72,37,70,46,3
720,1981,72,72,37,70,46,4
792,1981,72,72,37,70,46,5
864,1981,72,72,37,70,46,6
936,1981,72,72,37,70,46,7
1008,1981,72,72,37,70,46,8
1080,1981,72,72,37,70,46,9
3456,1982,72,72,35,71,46,10
3528,1982,72,72,27,71,46,11
2324,0,166,166,67,98,46,12
2158,0,166,166,67,100,46,13
1992,0,166,166,67,101,46,14
1826,0,166,166,67,101,46,15
1660,0,166,166,73,103,46,16
1494,0,166,166,74,103,46,17
1328,0,166,166,74,103,46,18
1162,0,166,166,74,103,46,19
996,0,166,166,74,103,46,20
830,0,166,166,74,103,46,21
664,0,166,166,74,103,46,22
498,0,166,166,74,103,46,23
332,0,166,166,74,103,46,24
166,0,166,166,74,103,46,25
3420,1695,72,72,32,45,31001,0
1224,1986,72,72,38,28,31001,10
4095,1376,1,1,1,2,5002,0
4093,1377,1,1,0,0,5000,10
4094,1377,1,1,0,0,5001,10
4095,1377,1,1,0,0,5002,10
4093,1378,1,1,0,0,5000,20
4094,1378,1,1,0,0,5001,20
4095,1378,1,1,0,0,5002,20
4093,1379,1,1,0,0,5010,0
4094,1379,1,1,0,0,5011,0
4095,1379,1,1,0,0,5012,0
4093,1380,1,1,0,0,5010,10
4094,1380,1,1,0,0,5011,10
4095,1380,1,1,0,0,5012,10
4093,1381,1,1,0,0,5010,20
4094,1381,1,1,0,0,5011,20
4095,1381,1,1,0,0,5012,20
4093,1382,1,1,0,0,5020,0
4094,1382,1,1,0,0,5020,10
4095,1382,1,1,0,0,5020,20
4093,1383,1,1,0,0,5030,0
4094,1383,1,1,0,0,5031,0
4095,1383,1,1,0,0,5032,0
4093,1384,1,1,0,0,5030,10
4094,1384,1,1,0,0,5031,10
4095,1384,1,1,0,0,5032,10
4093,1385,1,1,0,0,5030,20
4094,1385,1,1,0,0,5031,20
4095,1385,1,1,0,0,5032,20
4093,1386,1,1,0,0,5030,30
4094,1386,1,1,0,0,5031,30
4095,1386,1,1,0,0,5032,30
4093,1387,1,1,0,0,5030,40
4094,1387,1,1,0,0,5031,40
4095,1387,1,1,0,0,5032,40
4093,1388,1,1,0,0,5030,50
4094,1388,1,1,0,0,5031,50
4095,1388,1,1,0,0,5032,50
4093,1389,1,1,0,0,5040,0
4094,1389,1,1,0,0,5041,0
4095,1389,1,1,0,0,5042,0
4093,1390,1,1,0,0,5040,10
4094,1390,1,1,0,0,5041,10
4095,1390,1,1,0,0,5042,10
4093,1391,1,1,0,0,5040,20
4094,1391,1,1,0,0,5041,20
4095,1391,1,1,0,0,5042,20
4093,1392,1,1,0,0,5060,0
4094,1392,1,1,0,0,5061,0
4095,1392,1,1,0,0,5062,0
4093,1393,1,1,0,0,5060,10
4094,1393,1,1,0,0,5061,10
4095,1393,1,1,0,0,5062,10
4093,1394,1,1,0,0,5070,0
4094,1394,1,1,0,0,5071,0
4095,1394,1,1,0,0,5072,0
4093,1395,1,1,0,0,5070,10
4094,1395,1,1,0,0,5071,10
4095,1395,1,1,0,0,5072,10
4093,1396,1,1,0,0,5070,20
4094,1376,1,1,0,0,5071,20
4093,1376,1,1,0,0,5072,20
