spr_x,spr_y,spr_width,spr_height,spr_off_x,spr_off_y,spr_group,spr_no
0,840,74,72,41,65,8,34
249,1161,56,53,31,51,9,0
305,1161,56,53,31,51,9,1
361,1161,56,53,31,51,9,2
529,1161,56,53,31,51,9,3
641,1161,56,53,31,51,9,4
417,1161,56,53,31,51,9,5
585,1161,56,53,31,51,9,6
473,1161,56,53,31,51,9,7
193,1161,56,53,31,51,9,8
3230,1158,67,54,31,50,10,0
2523,1160,67,54,31,50,10,1
59,1161,67,54,31,50,10,2
2604,1103,73,55,33,52,10,3
2896,1103,73,55,33,52,10,4
2823,1103,73,55,33,52,10,5
2750,1103,73,55,36,51,10,6
2677,1103,73,55,36,51,10,7
2969,1103,73,55,36,51,10,8
2416,1103,60,58,30,54,11,0
1589,1103,60,58,30,54,11,1
1649,1103,60,58,30,54,11,2
1709,1103,60,58,30,54,11,3
1769,1103,60,58,30,54,11,4
1829,1103,60,58,30,54,11,5
1889,1103,60,58,31,54,11,6
1949,1103,60,58,31,54,11,7
2009,1103,60,58,30,54,11,8
2069,1103,60,58,30,54,11,9
2236,1103,60,58,30,54,11,10
3002,1042,82,61,42,57,12,0
2920,1042,82,61,42,57,12,1
3084,1042,82,61,42,57,12,2
2649,1042,82,61,42,57,12,3
2095,1042,82,61,42,57,12,4
2013,1042,82,61,42,57,12,5
1931,1042,82,61,42,57,12,6
1704,1042,82,61,42,51,12,7
1622,1042,82,61,42,47,12,8
3546,1041,82,61,42,48,12,9
2129,1158,47,55,23,52,13,0
2476,1158,47,55,23,52,13,1
3836,1130,47,55,23,52,13,2
2129,1103,47,55,23,52,13,3
3258,1103,47,55,23,52,13,4
3742,1130,47,55,23,52,13,5
3789,1130,47,55,23,52,13,6
2604,1158,47,55,23,52,13,7
3883,1130,47,55,23,52,13,8
3930,1130,47,55,23,52,13,9
3977,1130,47,55,23,52,13,10
4024,1130,47,55,23,52,13,11
3316,1041,115,61,40,58,14,0
3431,1041,115,61,40,58,14,1
0,1042,115,61,40,58,14,2
115,1042,115,61,40,58,14,3
230,1042,115,61,40,58,14,4
345,1042,115,61,40,58,14,5
460,1042,115,61,40,58,14,6
575,1042,115,61,40,58,14,7
690,1042,115,61,40,58,14,8
805,1042,115,61,40,58,14,9
88,766,88,74,23,71,15,0
0,766,88,74,23,71,15,1
2923,765,88,74,23,71,15,2
2313,695,88,74,23,71,15,3
1918,696,88,74,23,71,15,4
3854,728,88,74,23,71,15,5
3942,728,88,74,23,71,15,6
2747,758,88,74,23,71,15,7
774,765,88,74,23,71,15,8
862,765,88,74,23,71,15,9
2006,765,88,74,23,71,15,10
2094,765,88,74,23,71,15,11
2182,765,88,74,23,71,15,12
2835,765,88,74,23,71,15,13
1319,276,143,117,39,111,16,0
1748,276,143,117,39,111,16,1
2598,404,143,117,39,111,16,2
2741,404,143,117,39,111,16,3
1891,393,143,117,39,111,16,4
1748,393,143,117,39,111,16,5
1605,393,143,117,39,111,16,6
1462,393,143,117,39,111,16,7
1319,393,143,117,39,111,16,8
1176,393,143,117,39,111,16,9
1891,276,143,117,39,111,16,10
1605,276,143,117,39,111,16,11
1462,276,143,117,39,111,16,12
1176,276,143,117,39,111,16,13
3662,404,162,110,68,98,17,0
3824,404,162,110,68,98,17,1
0,406,162,110,68,98,17,2
162,406,162,110,68,98,17,3
324,406,162,110,68,98,17,4
486,406,162,110,68,98,17,5
648,406,162,110,68,98,17,6
810,406,162,110,68,98,17,7
972,406,162,110,68,98,17,8
1134,510,120,97,44,90,18,0
1254,510,120,97,44,90,18,1
1374,510,120,97,44,90,18,2
1974,514,120,97,44,90,18,3
1614,510,120,97,44,90,18,4
1494,510,120,97,44,90,18,5
1734,510,120,97,44,90,18,6
1854,510,120,97,44,90,18,7
2394,513,120,97,44,90,18,8
2296,1103,60,58,31,30,31001,0
1463,1161,74,49,37,46,19,0
1537,1161,74,49,37,46,19,1
1611,1161,74,49,37,46,19,2
1759,1161,74,49,37,46,19,3
1389,1161,74,49,37,46,19,4
1315,1161,74,49,37,46,19,5
1685,1161,74,49,37,46,19,6
3430,914,85,65,33,55,20,0
3345,914,85,65,33,55,20,1
1862,912,85,65,33,55,20,2
3515,914,85,65,33,55,20,3
3600,914,85,65,33,55,20,4
354,915,85,65,33,55,20,5
439,915,85,65,33,55,20,6
524,915,85,65,33,55,20,7
2982,915,85,65,33,55,20,8
2897,915,85,65,33,55,20,9
609,915,85,65,33,55,20,10
366,766,95,73,37,68,21,0
271,766,95,73,37,68,21,1
176,766,95,73,37,68,21,2
1728,767,95,73,37,68,21,3
1633,767,95,73,37,68,21,4
1823,767,95,73,37,68,21,5
1538,767,95,73,37,68,21,6
2766,274,168,130,56,119,22,0
2598,274,168,130,56,119,22,1
336,276,168,130,56,119,22,2
504,276,168,130,56,119,22,3
672,276,168,130,56,119,22,4
840,276,168,130,56,119,22,5
168,276,168,130,56,119,22,6
0,276,168,130,56,119,22,7
1008,276,168,130,56,119,22,8
2671,693,76,75,38,69,23,0
2595,693,76,75,38,69,23,1
2519,693,76,75,38,69,23,2
2443,693,76,75,38,69,23,3
1842,692,76,75,38,69,23,4
1766,692,76,75,38,69,23,5
1690,692,76,75,38,69,23,6
1614,692,76,75,38,69,23,7
1538,692,76,75,38,69,23,8
3016,603,68,86,32,75,24,0
2298,603,68,86,32,75,24,1
2230,603,68,86,32,75,24,2
2162,603,68,86,32,75,24,3
2094,603,68,86,32,75,24,4
1010,603,68,86,32,75,24,5
942,603,68,86,32,75,24,6
2948,603,68,86,32,75,24,7
874,603,68,86,30,72,24,8
806,603,68,86,29,72,24,9
738,603,68,86,29,72,24,10
670,603,68,86,29,72,24,11
602,603,68,86,29,72,24,12
534,603,68,86,29,72,24,13
466,603,68,86,29,72,24,14
2880,587,68,86,29,72,24,15
0,978,71,64,29,62,25,0
3685,943,71,64,30,62,25,1
3756,943,71,64,30,62,25,2
3827,943,71,64,31,62,25,3
3898,943,71,64,31,62,25,4
2617,973,71,64,31,62,25,5
2801,977,71,64,31,62,25,6
1862,977,71,64,31,62,25,7
3969,943,71,64,30,62,25,8
588,516,122,87,43,68,26,0
710,516,122,87,43,68,26,1
832,516,122,87,42,68,26,2
954,516,122,87,42,68,26,3
344,603,122,87,42,68,26,4
344,516,122,87,41,68,26,5
466,516,122,87,45,69,26,6
3142,516,122,87,45,69,26,7
3264,516,122,87,45,69,26,8
3508,516,122,87,27,66,26,9
2514,521,122,87,27,66,26,10
2636,521,122,87,27,66,26,11
2758,521,122,87,26,68,26,12
3920,556,122,87,26,68,26,13
3386,516,122,87,26,68,26,14
3811,874,80,69,33,66,27,0
478,846,80,69,33,66,27,1
398,846,80,69,33,66,27,2
3651,845,80,69,33,66,27,3
148,911,80,69,33,66,27,4
3491,845,80,69,33,66,27,5
3411,845,80,69,33,66,27,6
3331,845,80,69,33,66,27,7
3251,845,80,69,33,66,27,8
3571,845,80,69,33,66,27,9
558,846,80,69,33,66,27,10
638,846,80,69,33,66,27,11
3891,874,80,69,33,66,27,12
3971,874,80,69,33,66,27,13
2658,904,80,69,33,64,27,14
1719,910,80,69,33,64,27,15
2297,910,80,69,33,64,27,16
2377,910,80,69,33,64,27,17
2457,910,80,69,33,64,27,18
2537,910,80,69,33,64,27,19
3731,874,80,69,33,64,27,20
2950,980,78,62,30,59,28,0
2265,979,78,62,30,59,28,1
2343,979,78,62,30,59,28,2
2421,979,78,62,30,59,28,3
2499,979,78,62,30,59,28,4
3345,979,78,62,30,59,28,5
3423,979,78,62,30,59,28,6
3501,979,78,62,30,59,28,7
3579,979,78,62,30,59,28,8
136,980,78,62,30,59,28,9
214,980,78,62,30,59,28,10
292,980,78,62,30,59,28,11
370,980,78,62,30,59,28,12
448,980,78,62,30,59,28,13
526,980,78,62,37,59,28,14
604,980,78,62,37,59,28,15
2167,980,78,62,37,59,28,16
2872,980,78,62,37,59,28,17
2688,980,78,62,37,59,28,18
2089,980,78,62,37,59,28,19
2011,980,78,62,37,59,28,20
1933,980,78,62,37,59,28,21
760,980,78,62,37,59,28,22
682,980,78,62,37,59,28,23
2641,768,80,72,28,54,29,0
1350,768,80,72,31,54,29,1
1190,768,80,72,31,54,29,2
950,768,80,72,31,54,29,3
1030,768,80,72,31,54,29,4
1110,768,80,72,31,54,29,5
1918,770,80,72,36,54,29,6
1270,768,80,72,39,54,29,7
1430,768,80,72,39,54,29,8
2401,768,80,72,36,54,29,9
2481,768,80,72,40,62,29,10
2561,768,80,72,40,62,29,11
3411,773,80,72,40,62,29,12
3331,773,80,72,40,62,29,13
3251,773,80,72,40,62,29,14
3171,773,80,72,40,62,29,15
3091,773,80,72,40,62,29,16
3011,773,80,72,40,62,29,17
3491,773,80,72,40,62,29,18
2270,769,80,72,40,62,29,19
1502,912,94,66,35,58,30,0
1408,912,94,66,35,58,30,1
1314,912,94,66,35,58,30,2
3251,914,94,66,35,58,30,3
1220,912,94,66,35,58,30,4
1126,912,94,66,75,58,30,5
1032,912,94,66,75,58,30,6
938,912,94,66,75,58,30,7
844,912,94,66,75,58,30,8
0,912,94,66,75,58,30,9
1596,912,94,66,35,58,30,10
2006,1161,29,49,16,48,31,0
1911,1161,34,49,19,48,31,1
881,1161,37,53,18,52,31,2
2651,1158,38,55,18,54,31,3
918,1161,37,53,18,52,31,4
2035,1161,27,49,14,48,31,5
2062,1161,26,49,13,48,31,6
2088,1161,26,49,13,48,31,7
1945,1161,32,49,17,48,31,8
1833,1161,39,49,20,48,31,9
1872,1161,39,49,22,48,31,10
1977,1161,29,49,16,48,31,11
1390,692,74,76,38,71,32,0
390,690,74,76,38,71,32,1
1242,692,74,76,38,71,32,2
1316,692,74,76,38,71,32,3
1464,692,74,76,38,71,32,4
291,911,63,69,27,35,33,0
718,911,63,69,28,33,33,1
781,911,63,69,27,32,33,2
2738,911,63,69,27,31,33,3
1950,911,63,69,24,36,33,4
2013,911,63,69,28,32,33,5
1799,910,63,69,28,32,33,6
228,911,63,69,28,33,33,7
2202,911,63,69,28,34,33,8
2139,911,63,69,28,35,33,9
2076,911,63,69,28,35,33,10
1296,0,162,140,80,129,34,0
1458,0,162,140,80,129,34,1
1620,0,162,140,80,129,34,2
1782,0,162,140,80,129,34,3
0,0,162,140,80,129,34,4
2106,0,162,140,80,129,34,5
2268,0,162,140,80,129,34,6
2430,0,162,140,80,129,34,7
1134,0,162,140,80,129,34,8
972,0,162,140,80,129,34,9
810,0,162,140,80,129,34,10
648,0,162,140,80,129,34,11
486,0,162,140,80,129,34,12
324,0,162,140,80,129,34,13
162,0,162,140,80,129,34,14
1944,0,162,140,80,129,34,15
1224,140,204,136,81,64,35,0
1632,140,204,136,81,64,35,1
1428,140,204,136,81,64,35,2
1020,140,204,136,81,64,35,3
3018,137,204,136,81,64,35,4
1836,140,204,136,81,64,35,5
3222,137,204,136,81,64,35,6
3426,137,204,136,81,64,35,7
3630,137,204,136,81,64,35,8
3834,137,204,136,81,64,35,9
0,140,204,136,81,64,35,10
204,140,204,136,81,64,35,11
408,140,204,136,81,64,35,12
612,140,204,136,81,64,35,13
816,140,204,136,81,64,35,14
3550,404,56,112,22,103,36,0
3494,404,56,112,22,103,36,1
3438,404,56,112,22,103,36,2
3382,404,56,112,22,103,36,3
3326,404,56,112,22,103,36,4
3270,404,56,112,22,103,36,5
3214,404,56,112,22,103,36,6
3158,404,56,112,22,103,36,7
2934,386,56,112,22,103,36,8
3606,404,56,112,22,103,36,9
3986,336,56,112,22,103,36,10
2934,274,56,112,22,103,36,11
4038,224,56,112,22,103,36,12
4038,112,56,112,22,103,36,13
4038,0,56,112,22,103,36,14
3748,514,86,89,36,77,37,0
3662,514,86,89,36,77,37,1
2884,498,86,89,36,77,37,2
3056,514,86,89,36,77,37,3
2970,514,86,89,36,77,37,4
2266,514,86,89,36,77,37,5
2180,514,86,89,36,77,37,6
2094,514,86,89,36,77,37,7
258,516,86,89,36,77,37,8
3834,514,86,89,36,77,37,9
0,516,86,89,36,77,37,10
86,516,86,89,36,77,37,11
172,516,86,89,36,77,37,12
1741,979,59,63,21,57,38,0
1269,978,59,63,21,57,38,1
1682,979,59,63,21,57,38,2
1564,978,59,63,21,57,38,3
1210,978,59,63,21,57,38,4
974,978,59,63,21,57,38,5
1033,978,59,63,21,57,38,6
1092,978,59,63,21,57,38,7
1151,978,59,63,21,57,38,8
3302,0,142,137,53,115,39,0
3160,0,142,137,53,115,39,1
3018,0,142,137,53,115,39,2
2876,137,142,137,53,115,39,3
3444,0,142,137,53,115,39,4
2734,137,142,137,53,115,39,5
2592,137,142,137,53,115,39,6
3870,0,142,137,53,115,39,7
3728,0,142,137,53,115,39,8
3586,0,142,137,53,115,39,9
2592,0,142,137,53,115,39,10
2734,0,142,137,53,115,39,11
2876,0,142,137,53,115,39,12
1623,978,59,63,21,57,40,0
1328,978,59,63,21,57,40,1
1387,978,59,63,21,57,40,2
1446,978,59,63,21,57,40,3
1505,978,59,63,21,57,40,4
1800,979,59,63,21,57,40,5
3572,273,138,131,56,92,41,0
3434,273,138,131,56,92,41,1
3710,273,138,131,56,92,41,2
3848,273,138,131,56,92,41,3
3158,273,138,131,56,92,41,4
3296,273,138,131,56,92,41,5
2460,274,138,131,56,92,41,6
2801,911,96,66,49,37,41,7
2581,840,77,70,32,65,42,0
2220,841,77,70,32,65,42,1
1873,842,77,70,32,65,42,2
2943,845,77,70,32,65,42,3
3020,845,77,70,32,65,42,4
3097,845,77,70,32,65,42,5
1719,840,77,70,32,65,42,6
3174,845,77,70,32,65,42,7
1796,840,77,70,32,65,42,8
2350,840,77,70,32,65,42,9
2427,840,77,70,32,65,42,10
2504,840,77,70,32,65,42,11
3986,448,90,108,46,104,43,0
2034,406,90,108,46,104,43,1
2460,405,90,108,46,104,43,2
2124,406,90,108,46,104,43,3
2214,406,90,108,46,104,43,4
2990,406,90,108,46,104,43,5
2304,406,90,108,46,104,43,6
2899,689,78,76,30,68,44,0
2235,689,78,76,30,68,44,1
1164,692,78,76,30,68,44,2
774,689,78,76,30,68,44,3
852,689,78,76,30,68,44,4
930,689,78,76,30,68,44,5
2079,689,78,76,30,68,44,6
2157,689,78,76,30,68,44,7
156,690,78,76,30,68,44,8
234,690,78,76,30,68,44,9
312,690,78,76,30,68,44,10
1086,692,78,76,30,68,44,11
1008,692,78,76,30,68,44,12
78,690,78,76,30,68,44,13
0,690,78,76,30,68,44,14
2977,689,78,76,30,68,44,15
3699,1069,71,61,32,58,45,0
3628,1069,71,61,32,58,45,1
3237,1042,71,61,33,58,45,2
3450,1102,71,61,33,58,45,3
1786,1042,71,61,33,58,45,4
3166,1042,71,61,33,58,45,5
3379,1102,71,61,33,58,45,6
3841,1069,71,61,33,58,45,7
3912,1069,71,61,33,58,45,8
3983,1069,71,61,33,58,45,9
2533,1099,71,61,33,58,45,10
3308,1102,71,61,33,58,45,11
3770,1069,71,61,33,58,45,12
1419,1103,85,58,48,55,47,0
1249,1103,85,58,48,55,47,1
1079,1103,85,58,48,55,47,2
994,1103,85,58,48,55,47,3
484,1103,85,58,48,55,47,4
59,1103,85,58,48,55,47,5
314,1103,85,58,48,55,47,6
399,1103,85,58,48,55,47,7
1164,1103,85,58,48,55,47,8
824,1103,85,58,48,55,47,9
654,1103,85,58,48,55,47,10
739,1103,85,58,48,55,47,11
1334,1103,85,58,48,55,47,12
909,1103,85,58,48,55,47,13
1504,1103,85,58,48,55,47,14
569,1103,85,58,48,55,47,15
229,1103,85,58,48,55,47,16
144,1103,85,58,48,55,47,17
3873,1007,72,62,37,58,48,0
3657,1007,72,62,37,58,48,1
1478,1041,72,62,37,58,48,2
1550,1041,72,62,37,58,48,3
1859,1041,72,62,37,58,48,4
2389,1041,72,62,37,58,48,5
2317,1041,72,62,37,58,48,6
2245,1041,72,62,37,58,48,7
3945,1007,72,62,37,58,48,8
4017,1007,72,62,37,58,48,9
2577,1037,72,62,37,58,48,10
974,1041,72,62,37,58,48,11
1046,1041,72,62,37,58,48,12
1118,1041,72,62,37,58,48,13
1190,1041,72,62,37,58,48,14
1262,1041,72,62,37,58,48,15
1334,1041,72,62,37,58,48,16
1406,1041,72,62,37,58,48,17
2766,1041,72,62,37,58,48,18
2461,1041,72,62,37,58,48,19
3801,1007,72,62,37,58,48,20
3729,1007,72,62,37,58,48,21
3028,980,72,62,37,58,48,22
3100,980,72,62,37,58,48,23
3172,980,72,62,37,58,48,24
3244,980,72,62,37,58,48,25
2356,1103,60,58,32,28,31001,0
231,605,77,85,33,76,50,0
3084,603,77,85,33,76,50,1
3161,603,77,85,33,76,50,2
3238,603,77,85,33,76,50,3
3315,603,77,85,33,76,50,4
3392,603,77,85,33,76,50,5
3469,603,77,85,33,76,50,6
3546,603,77,85,33,76,50,7
3469,688,77,85,33,76,50,8
3546,688,77,85,33,76,50,9
3623,688,77,85,33,76,50,10
3700,688,77,85,33,76,50,11
3777,688,77,85,33,76,50,12
466,689,77,85,33,76,50,13
620,689,77,85,33,76,50,14
543,689,77,85,33,76,50,15
1386,607,77,85,33,76,50,16
1309,607,77,85,33,76,50,17
1232,607,77,85,33,76,50,18
1155,607,77,85,33,76,50,19
1078,607,77,85,33,76,50,20
697,689,77,85,33,76,50,21
154,605,77,85,33,76,50,22
77,605,77,85,33,76,50,23
0,605,77,85,33,76,50,24
3777,603,77,85,33,76,50,25
3700,603,77,85,33,76,50,26
3623,603,77,85,33,76,50,27
1771,607,77,85,33,76,50,28
1848,607,77,85,33,76,50,29
2514,608,77,85,33,76,50,30
2591,608,77,85,33,76,50,31
2668,608,77,85,33,76,50,32
2745,608,77,85,33,76,50,33
2366,610,77,85,33,76,50,34
1925,611,77,85,33,76,50,35
2002,611,77,85,33,76,50,36
3854,643,77,85,33,76,50,37
3931,643,77,85,33,76,50,38
4008,643,77,85,33,76,50,39
2822,673,77,85,33,76,50,40
3392,688,77,85,33,76,50,41
3315,688,77,85,33,76,50,42
3238,688,77,85,33,76,50,43
3161,688,77,85,33,76,50,44
3084,688,77,85,33,76,50,45
1694,607,77,85,33,76,50,46
1617,607,77,85,33,76,50,47
1540,607,77,85,33,76,50,48
1463,607,77,85,33,76,50,49
2040,140,140,133,81,74,51,0
2180,140,140,133,81,74,51,1
2320,140,140,133,81,74,51,2
2040,273,140,133,81,74,51,3
2320,273,140,133,81,74,51,4
2180,273,140,133,81,74,51,5
3018,273,140,133,81,74,51,6
2838,1042,82,61,42,19,31001,10
4088,1097,1,1,0,0,5000,0
4087,1097,1,1,0,0,5001,0
4086,1097,1,1,0,0,5002,0
4085,1097,1,1,0,0,5000,10
4084,1097,1,1,0,0,5001,10
4083,1097,1,1,0,0,5002,10
4095,1096,1,1,0,0,5000,20
4085,1095,1,1,0,0,5001,20
4091,1097,1,1,0,0,5002,20
4089,1097,1,1,0,0,5010,0
4092,1095,1,1,0,0,5011,0
4083,1094,1,1,0,0,5012,0
4084,1094,1,1,0,0,5010,10
4085,1094,1,1,0,0,5011,10
4086,1094,1,1,0,0,5012,10
4087,1094,1,1,0,0,5010,20
4088,1094,1,1,0,0,5011,20
4089,1094,1,1,0,0,5012,20
4090,1094,1,1,0,0,5020,0
4091,1094,1,1,0,0,5020,10
4092,1094,1,1,0,0,5020,20
4093,1094,1,1,0,0,5030,0
4094,1094,1,1,0,0,5031,0
4095,1094,1,1,0,0,5032,0
4083,1095,1,1,0,0,5030,10
4084,1095,1,1,0,0,5031,10
4092,1097,1,1,0,0,5032,10
4086,1095,1,1,0,0,5030,20
4087,1095,1,1,0,0,5031,20
4088,1095,1,1,0,0,5032,20
4089,1095,1,1,0,0,5030,30
4090,1095,1,1,0,0,5031,30
4091,1095,1,1,0,0,5032,30
4090,1097,1,1,0,0,5030,40
4093,1095,1,1,0,0,5031,40
4094,1095,1,1,0,0,5032,40
4095,1095,1,1,0,0,5030,50
4083,1096,1,1,0,0,5031,50
4084,1096,1,1,0,0,5032,50
4085,1096,1,1,0,0,5040,0
4086,1096,1,1,0,0,5041,0
4087,1096,1,1,0,0,5042,0
4088,1096,1,1,0,0,5040,10
4089,1096,1,1,0,0,5041,10
4090,1096,1,1,0,0,5042,10
4091,1096,1,1,0,0,5040,20
4092,1096,1,1,0,0,5041,20
4093,1096,1,1,0,0,5042,20
4094,1096,1,1,0,0,5060,0
3809,1185,64,32,0,0,5061,0
3745,1185,64,32,0,0,5062,0
3681,1185,64,32,0,0,5060,10
3617,1185,64,32,0,0,5061,10
3553,1185,64,32,0,0,5062,10
3489,1163,64,32,0,0,5070,0
3425,1163,64,32,0,0,5071,0
2364,1161,64,32,0,0,5072,0
2300,1161,64,32,0,0,5070,10
2236,1161,64,32,0,0,5071,10
3873,1185,64,32,0,0,5072,10
3361,1163,64,32,0,0,5070,20
3297,1163,64,32,0,0,5071,20
4093,1097,1,1,0,0,5072,20
